證券代碼,簡稱,年月,year,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label
6415,矽力*-KY,201912,2019,0.49665,903.0,42.62,6.05,1.495069116655428e-07,25.684204783917153,10.888849507504032,-7.874692948656199,50.014509681148255,18645166965.48633,,,,,8.069861854892956,52.75099293909973,149.16943521594683,1
6446,藥華藥,201912,2019,0.8440440000000002,111.0,0.0,13.17,4.2351276493256276e-06,0.0,0.0,0.08429672447013488,0.0,0.0,,,,,3236.705276705277,,-21.17117117117117,-1
6488,環球晶,201912,2019,0.1546995,341.5,11.57,3.87,1.1453992414130318e-08,0.0016464369765985531,0.00039805185482669046,0.19782819163161355,0.0027468939367240024,8.47626584543041e-09,,,,,0.6690799753610976,-83.7280701754386,79.50219619326501,1
6505,台塑化,201912,2019,914492131.2,96.0,36.38,2.86,6.065438782690916,-0.037037177375624154,-0.03077800645564561,-0.11658609866274196,-0.08204297833793305,3.0282561035311828e-12,,,,,-15.01159013098058,-1129.5214315439034,-3.437503178914373,-1
6515,穎崴,201912,2019,0.67362,515.0,,,4.501297024661511e-07,954519976.1478832,640292000.0,0.34400221316109164,42.7859100756297,47.819660014781974,,,,,77.17444312167414,-6.654401205941651,-16.50485436893204,-1
6669,緯穎,201912,2019,32016745.778417967,183.3333282470703,20.15,6.01,0.646093169251863,23.389428943130476,9.49520052502599,-0.6979968410057161,7.3148994562115295,8.853118115185992e-09,,,,,-6.938308314141994,43.01976080602499,23.272730692713807,-1
8046,南電,201912,2019,,48.59999847412109,,,,,,,,,,,,,,,260.0823158321402,1
8210,勤誠,201912,2019,,81.5,,,,,,,,,,,,,,,4.294478527607362,-1
9904,寶成,201912,2019,,39.04999923706055,,,,,,,,,,,,,,,-20.61459511994219,-1
9910,豐泰,201912,2019,,142.85714721679688,,,,,,,,,,,,,,,17.187501001358,-1
9914,美利達,201912,2019,,175.0,,,,,,,,,,,,,,,44.0,1
9921,巨大,201912,2019,,218.7936553955078,,,,,,,,,,,,,,,30.1587343653028,1
1101,台泥,202012,2020,0.06658045,43.15,10.29,1.32,2.072945906783011e-09,0.6336824770058082,0.33398662079163693,1.9641138687830375,1.9106311050187212,2.557740026722657,,,,,-4.985202134532307,882.6597277822257,7.995365005793749,-1
1102,亞泥,202012,2020,0.048972299999999996,43.3,10.12,1.02,2.0683746265897532e-09,2.5103363605381013,1.2334500647549493,2.9082802773206593,7.743437463664183,0.9449135504624044,,,,,-11.095316353004414,104.10607690029767,-2.193995381062346,-1
1216,統一,202012,2020,0.07581670000000001,66.1,18.44,3.47,7.118403248807146e-10,4.069183516334049,0.9239944029429549,1.712742463560137,2.0710460147060292,14.199134199134198,,,,,-0.24260757845021574,23.113733820542603,1.5128593040847202,-1
1301,台塑,202012,2020,0.11633279999999999,87.6,49.18,2.1,2.1292622725825358e-09,6.903044197091028,4.848680713095148,7.566278488172684,22.057374266044047,44.133756125684634,,,,,-13.588716394668609,115.40853983548942,18.72146118721462,-1
1303,南亞,202012,2020,0.089496,66.0,32.24,1.81,1.1274161671296964e-09,0.22431719933010769,0.13934806386539547,3.8914212165674043,0.4868476176165554,66.2029182219206,,,,,-6.349779679783318,612.4866339736735,26.515151515151516,-1
1304,台聚,202012,2020,0.0310474,20.2,17.38,1.25,1.9935315559773394e-09,19.1974030325883,5.015191565389016,0.9020378102833749,11.500333567269186,136.24309392265195,,,,,-12.683186804342839,1228.0859551686551,58.16831683168318,1
1305,華夏,202012,2020,0.09220645,23.15,16.53,1.63,2.007730965450717e-08,2.41304732570234,1.6145668351691445,-0.2990264710173171,2.1675880824897606,36.99885452462772,,,,,-12.350892763128208,201.20423600605145,47.73218142548598,1
1308,亞聚,202012,2020,0.066374,19.25,15.03,1.16,3.8627848319321374e-08,10.093569513059778,6.101450343194098,10.129523818391963,30.04590599746027,39.431121026213056,,,,,-17.667274994922455,40.76967332237227,95.32467532467534,1
1326,台化,202012,2020,0.0869478,78.9,39.77,1.65,1.195811996763758e-09,3.10643317059695,2.011608350213146,4.341976006439476,7.615768498362796,39.598455598455594,,,,,-24.240274846173836,1940.0930623252318,0.6337135614702154,-1
1402,遠東新,202012,2020,0.02387,27.5,17.34,0.77,4.259805216792677e-10,4322105877.205775,1481834000.0,1.3483791485764738,2.644459239053523,9.222860598729966,,,,,-17.34060357687335,35.894463651953814,2.9090909090909114,-1
1503,士電,202012,2020,0.061764150000000004,49.85,15.78,1.07,8.50425025599846e-09,37295845.57280739,0.10565931154805464,0.5157007569733678,0.3059314123776168,70272041771.0944,,,,,-3.0188909407065423,5.313299838847274,8.32497492477432,-1
1504,東元,202012,2020,0.0550221,29.55,15.98,0.87,4.410722825910075e-09,200865808.3470146,116231000.0,1.1505037988325417,0.9317396551174056,2.4098444710305933,,,,,-6.509297351396992,195.02500190369827,2.19966159052453,-1
1513,中興電,202012,2020,0.09349600000000001,58.0,26.4,2.42,1.7112031682223118e-08,27285092.491838954,10030000.0,0.7279055917191062,0.18357328417547045,26.185852981969482,,,,,14.69808624735094,622.1022318214543,-22.155172413793107,-1
1519,華城,202012,2020,0.16096080000000001,53.6,26.02,3.84,6.177172207775462e-08,0.0,0.0,2.7813255064979723,0.0,18.08380298946337,,,,,34.92389137874496,,-33.95522388059702,-1
1590,亞德客-KY,202012,2020,0.3876,850.0,41.57,8.34,7.191079943992693e-08,-234539.4407136414,-117000.0,5.915498131636466,-0.0021706820264374227,0.42380689146858297,,,,,19.330397450094814,-0.8474576271186418,0.35294117647058826,-1
1605,華新,202012,2020,0.0408576,19.2,10.84,0.81,1.3100135513889092e-09,0.35927423585577406,0.20136832406093388,1.7447224850935523,0.4457097181237362,0.0,,,,,-18.516819354533965,-53.99865646995754,37.23958333333335,-1
1717,長興,202012,2020,0.0770243,34.9,19.65,2.12,6.47472229472464e-09,-0.1383401061761418,-0.05507026262680345,-0.6920975727031129,-0.12451922490922487,144.29133858267716,,,,,-6.242325864870635,-31.825294550810014,3.868194842406881,-1
1722,台肥,202012,2020,0.0681804,53.1,20.38,1.04,3.1696643792343105e-08,2.4013853635323534,1.610039101298925,12.392533991870867,28.31444857321775,0.17854485939592324,,,,,-21.1145964652382,-42.74374136293984,29.19020715630884,-1
1802,台玻,202012,2020,0.055948200000000003,17.3,216.67,1.41,4.1886791520522986e-09,0.7461940922699783,0.34320515039367483,4.893927178125212,1.1218908912425938,2.3814411825087247,,,,,-0.8218410007231114,-352.2829051483215,55.202312138728324,1
2002,中鋼,202012,2020,0.057288,23.1,0.0,1.34,6.539280445605253e-10,0.49816939050609893,0.22609986360283846,0.4481349895233737,0.8602461779744712,1.8867924528301887,,,,,-15.418030340720335,-256.5334158621492,43.290043290043286,-1
2049,上銀,202012,2020,0.21634599999999998,314.0,87.59,5.0,3.517318419042221e-08,-0.49861743761014266,-0.24494817611608338,2.8189141747057613,-0.962366517045775,0.36598117811084,,,,,-0.8686907897239693,4.293743503004044,-9.713375796178344,-1
2059,川湖,202012,2020,0.21360000000000004,300.0,22.85,2.6,1.6899710188958702e-07,11.523862940988012,9.717144664602733,-14.436909726590223,48.8722845544086,20.26458208057727,,,,,1.2001381726935323,-19.295687608685142,61.83333333333333,1
2105,正新,202012,2020,0.093177,43.5,44.05,1.88,3.4894281677448115e-09,0.027688882835080857,0.013063868611727024,1.6875137814006218,0.04012709447329883,1.4296463506395787,,,,,-10.436972893405482,-78.06146475297393,-22.643678160919546,-1
2106,建大,202012,2020,0.079365,37.0,47.23,1.71,9.67366362295371e-09,-1.0648068015598626e-05,-4.759662609507253e-06,-3.0040098807518167,-1.2188828353750028e-05,1.4418811002661935,,,,,-7.533662520471385,0.0,-19.324324324324323,-1
2204,中華車,202012,2020,0.049179,48.5,0.0,0.68,6.141546672208075e-09,0.7131938578326303,0.5368660609528012,7.6972578023455736,1.7252752138220826,0.9462086843810757,,,,,-3.1182101006366536,1078.6792935756334,34.63917525773195,-1
2207,和泰車,202012,2020,0.1222,650.0,26.52,5.81,2.01383663978008e-09,2.46949652210092,0.26508374348873703,,1.192143499209256,1286577836879.4326,,,,,9.923464725419606,76.18770428318827,-5.6923076923076925,-1
2301,光寶科,202012,2020,0.06521474999999999,48.85,11.12,1.62,1.5738761572522975e-09,0.11792749832676998,0.04578516527435462,1.6309753916164726,0.10311142620128794,0.02392344497607656,,,,,-11.934518606154853,-292.3596416190176,23.848515864892526,-1
2303,聯電,202012,2020,0.13674104999999995,41.55,26.79,2.65,3.0188092626353373e-09,-0.295937672055563,-0.16532492940019036,12.404848575778276,-0.6755643219223411,0.8651073373918615,,,,,19.61886494585674,-54.56858820944361,61.251504211793026,1
2308,台達電,202012,2020,0.17524399999999998,227.0,29.52,4.86,2.2309008616091396e-09,0.3837628315830425,0.17292781834199755,0.19183476332291233,0.3423611211892299,3.435554530781646,,,,,4.182985214734902,-131.63416421511255,13.656387665198238,-1
2313,華通,202012,2020,0.086519,48.2,10.77,1.88,4.772450441125804e-09,7131769633.5078535,3064878000.0,-0.8082645322850737,16.90608809983561,127.79043280182232,,,,,8.63855261244475,-24.485042638698662,-14.522821576763484,-1
2317,鴻海,202012,2020,0.031253300000000005,82.9,12.32,1.05,1.5556552671472036e-11,16747019958.706123,6083355000.0,0.5139477180288888,0.30280332789421516,169.58368734069668,,,,,-4.38331146582065,-5.901516207336222,27.261761158021702,-1
2324,仁寶,202012,2020,0.018219199999999998,19.3,13.27,0.88,5.4550613482118007e-11,0.5429930195994689,0.15037929631420238,0.24651133359117564,0.08614465018314271,0.7867132867132868,,,,,3.320731441036573,166.7086906141367,21.502590673575124,-1
2327,國巨,202012,2020,0.123488,454.0,25.17,3.82,5.5561517188287035e-09,0.03133626890970496,0.005186587094953165,-4.219621150613115,0.03260225718663577,482294835309.6179,,,,,49.400467586528094,-221.17056856187293,2.4229074889867843,-1
2330,台積電,202012,2020,0.46011,490.0,27.98,7.69,1.2726637055487848e-09,0.007108750481394992,0.005089268098858178,1.1028554437277915,0.015940727655230708,49.208955223880594,,,,,25.432975807767487,35.043115568469396,22.448979591836736,-1
2344,華邦電,202012,2020,0.06300209999999999,19.95,152.89,1.91,3.0962531081904857e-09,0.3508879339476151,0.20429769962635558,-0.5002444484066426,0.5261341590257291,0.3851338340073176,,,,,19.756159013967544,258.4937882999029,62.40601503759399,1
2345,智邦,202012,2020,0.436914,243.0,36.96,13.53,2.7804516520470126e-08,-0.0009530961802680211,-0.0004132639139837096,-1.227795123489717,-0.0003881943603886984,6.619385342789598,,,,,-3.4780561118066933,-53.78787878787878,21.39917695473251,-1
2347,聯強,202012,2020,0.04634575,44.35,10.28,1.56,4.638006057741335e-10,0.7346326160382514,0.24778494520676037,1.085805246146942,0.18311146036503423,188.41427735517846,,,,,-3.0159637068644662,99.83399589358264,33.483652762119505,-1
2356,英業達,202012,2020,0.03911125,23.35,10.76,1.5,3.117007593651728e-10,-1.9633751762643286,-0.5619990499793387,0.14805352723205278,-0.4324221675961497,13.515509601181686,,,,,0.7622728548693836,375.3973399688085,12.419700214132757,-1
2357,華碩,202012,2020,0.046469500000000004,248.5,9.62,1.01,3.798843924228214e-10,0.6578795298617318,0.33054329858933285,2.1852244832312917,0.4755865326484637,0.5503144654088051,,,,,14.333320442468644,149.3572790981762,44.8692152917505,1
2360,致茂,202012,2020,0.238182,159.0,31.46,4.7,5.700950349873801e-08,0.3062925796420847,0.17446190279108417,3.0844903044207244,0.53109969398758,20.644370513045,,,,,15.82265977900259,44.346864428831644,15.723270440251572,-1
2368,金像電,202012,2020,0.127462,50.5,13.4,3.08,2.271104629356587e-08,3122005968.599974,11.507967275194641,-2.3621184408984854,21.436086762461613,34.322429906542055,,,,,26.236876325786994,5.819400758551296,48.11881188118811,1
2376,技嘉,202012,2020,0.1013368,78.8,13.51,1.93,4.3199564631492544e-09,-27165623.69628702,-16279000.0,1.4932114988134664,-0.0693968738539274,14.561530133525805,,,,,37.142161054683534,-248.55813104581128,76.39593908629442,1
2377,微星,202012,2020,0.137445,127.5,15.39,3.36,3.2798528052555157e-09,38.33828101900722,19.701575020128722,0.47388855835954524,14.18614310691368,120.60445621001546,,,,,20.438176218338278,47.072999364190316,29.01960784313726,-1
2379,瑞昱,202012,2020,0.247539,378.5,25.52,7.26,1.1208722571313261e-08,0.00011756500088322354,4.357783260531866e-05,0.630659597997636,7.244901253580736e-05,1.139978791092259,,,,,29.204443670535674,-36.0,45.04623513870541,1
2382,廣達,202012,2020,0.045105000000000006,77.5,14.71,2.27,1.4884641896800953e-10,0.16991073641964602,0.03749754323937224,0.4931560215258619,0.03802752929781305,37.33333333333333,,,,,3.324284622823659,-371.8960879618706,13.419354838709685,-1
2383,台光電,202012,2020,0.18761499999999998,157.0,13.58,3.37,2.495774085054661e-08,0.025236815075721893,0.013274027582067678,1.1231814797506607,0.022694297306202874,66.31719088034615,,,,,11.091454947439349,50.440917107583786,78.02547770700637,1
2395,研華,202012,2020,0.47678000000000004,310.0,37.31,8.33,3.730906764970168e-08,42686741.70442918,0.12369515028197246,-1.528131771013191,0.22851197481156682,2.7133479212253833,,,,,-6.407435875213574,-439.04562870080105,19.516129032258064,-1
2404,漢唐,202012,2020,0.160035,227.0,10.47,4.5,2.2769098562232477e-08,0.6648640304387178,0.24674537876881938,4.631260399467604,0.40521554419404704,5.839416058394161,,,,,44.63562002799173,3.225689536443044,-21.145374449339208,-1
2408,南亞科,202012,2020,0.14380299999999996,76.9,33.13,1.74,9.733900478020659e-09,4.277918268506555,3.938766998970563,-1.128865218750973,22.00888487567537,7.688994184794313,,,,,15.381223315681435,-3.7102528436357862,-1.170351105331607,-1
2409,友達,202012,2020,0.031073450000000002,13.15,0.0,0.78,3.8583773866325483e-10,0.7725679427197873,0.34325477031087465,0.09647480065193999,0.847401540348534,0.0,,,,,-3.709234758723856,-269.53550419333044,55.893536121673,1
2412,中華電,202012,2020,0.166988,109.0,25.65,2.29,2.8074737092716623e-09,0.20567586611739902,0.1620179396376824,-0.14665817101060294,0.6502778110803954,3.5508508642637007,,,,,-1.7715314593507725,49.355904976676655,3.669724770642202,-1
2449,京元電子,202012,2020,0.07088670000000001,35.55,10.76,1.54,1.0218553744252969e-08,0.0012446577529246865,0.0005918755197327477,-0.53025360318452,0.00234969925291096,0.7737348389795065,,,,,15.55862064236977,-138.26291079812208,23.62869198312238,-1
2454,聯發科,202012,2020,0.207706,697.0,36.37,3.49,2.1545097565561435e-09,0.1570677728465162,0.10709136225722034,1.5751303772681369,0.2547735327128428,3.144744399770247,,,,,26.998738947513168,744.8507154650523,52.79770444763271,1
2603,長榮,202012,2020,0.035623800000000004,24.3,18.33,2.44,5.506865665809134e-10,7.247066233577905,1.6556869600161475,-0.49701967665903646,3.923543239657607,3.899326479971641,,,,,3.3070808915900196,-2040.9872672351164,412.34567901234567,1
2609,陽明,202012,2020,0.02120625,13.05,88.64,3.95,4.6070883844474557e-10,0.5143488628011104,0.044334651644723354,-3.2071830973859563,0.09198426039375433,0.38251366120218583,,,,,-1.8299309370935046,-15.043040311415211,781.2260536398467,1
2610,華航,202012,2020,0.01876488,9.84,0.0,1.18,6.304089873749421e-10,-0.10126291837703463,-0.019542192434112572,-2.8866667562537374,-0.09619635694176616,6.222222222222222,,,,,-29.43812597748624,-179.3735273735274,174.390243902439,1
2615,萬海,202012,2020,0.08396730000000001,41.1,24.72,3.18,3.0045842047038913e-09,0.021593066396767894,0.008899111416533628,2.9733350948007753,0.013948131272454594,146.72273064556023,,,,,6.507775974890917,-121.1963023382273,275.9124087591241,1
2618,長榮航,202012,2020,0.019075349999999998,12.95,0.0,0.94,9.030281113292276e-10,0.15564716315153268,0.03113023792916189,-4.271355844255196,0.26250533699941025,6.564245810055866,,,,,-45.71682972048434,-65.47045270564793,99.61389961389963,1
2633,台灣高鐵,202012,2020,0.0409276,31.1,34.84,2.64,3.5563914439309353e-09,,2.1594891420140154,-17.12200936690087,41.56965887400808,,,,,,-16.868172909066093,-12.541926807727089,-3.858520900321552,-1
2801,彰銀,202012,2020,0.00796975,17.75,22.72,1.14,,,,,,1302.5245441795232,,,,,-15.25972700525614,,-6.197183098591557,-1
2834,臺企銀,202012,2020,0.00414238,9.91,15.2,0.75,,0.0,0.0,,,1714.8820326678763,,,,,-6.37147073708123,,-2.724520686175576,-1
2880,華南金,202012,2020,0.007532249999999999,18.15,29.92,1.27,6.649236687314044e-10,,30000.0,,0.0002648306955019036,,,,,,-15.15981911980151,3.4482758620689724,13.498622589531697,-1
2881,富邦金,202012,2020,0.0049727999999999994,44.8,7.36,0.82,4.6726855557374295e-11,,1030156000.0,,0.9679848498544579,,,,,,9.925912676518212,1072.1902984650046,65.40178571428571,1
2882,國泰金,202012,2020,0.004884,40.7,8.28,0.76,3.1355221597764257e-11,,360692000.0,,0.23156383268920522,,,,,,21.255520875802425,32.39415940507564,47.17444717444716,1
2883,凱基金,202012,2020,0.00387168,8.88,12.4,0.73,7.37186363110933e-11,,17581256000.0,,33.47555110329952,,,,,,-4.756490658375812,409.0251706256133,82.99549549549548,1
2884,玉山金,202012,2020,0.0107019,25.3,17.62,1.82,7.829233616067242e-10,,0.0007799522129939472,,0.07127727143903712,,,,,,4.155843046187635,255.5839416058394,8.893280632411066,-1
2885,元大金,202012,2020,0.008514,19.35,10.93,1.01,2.630852789973961e-10,,0.11209311197958062,,4.775983533840325,,,,,,9.088656301110998,208.64914950296148,25.839793281653744,-1
2886,兆豐金,202012,2020,0.010289949999999997,29.15,16.11,1.27,6.87634796120304e-10,,0.0,,0.0,,,,,,-6.817734029689215,-100.0,17.152658662092627,-1
2887,台新金,202012,2020,0.006610100000000001,13.3,10.86,0.85,6.270873938841405e-10,,-3121000.0,,-0.029608322965044436,,,,,,2.5018736636553296,-615.8677685950413,40.22556390977442,-1
2890,永豐金,202012,2020,0.0059175,11.25,10.6,0.86,6.155601113303006e-10,,0.0,,0.0,,,,,,6.195320665358128,-100.0,34.66666666666667,-1
2891,中信金,202012,2020,0.005723000000000001,19.4,9.66,1.06,1.678758489603123e-10,,2916000.0,,0.008553660240577854,,,,,,-23.81344700655601,-156.2391513982642,28.092783505154657,-1
2892,第一金,202012,2020,0.007746799999999999,21.4,15.81,1.27,4.793810694601312e-10,,0.27452516172375035,,30.157870010428216,,,,,,-3.845901239144256,21.255917850236706,10.280373831775714,-1
2912,統一超,202012,2020,0.132928,268.0,27.06,8.1,2.0095329760282677e-09,1.3136448196215658,0.2438596478649773,0.6043020979564785,0.35967447464540614,14.543339150668993,,,,,1.1262836912730334,-51.188187672719586,3.171641791044776,-1
3008,大立光,202012,2020,0.26091,3345.0,16.7,3.2,1.7061047962005475e-08,0.0,0.0,1.1895390816420612,0.0,21.639703199124195,,,,,-4.773593603725834,,-40.20926756352765,-1
3017,奇鋐,202012,2020,0.0630025,72.5,13.83,2.39,5.9854358274161415e-09,337310694.7697112,0.4249114878158552,-2.480959706599878,0.821007704090275,0.7692307692307693,,,,,11.326293819268397,566.0423892100192,22.06896551724138,-1
3034,聯詠,202012,2020,0.317241,303.0,22.51,6.33,1.4129213575724624e-08,0.0,0.0,-0.8851930637555816,0.0,0.829090909090909,,,,,21.82623401972188,,59.240924092409244,1
3036,文曄,202012,2020,0.0285525,40.5,10.0,0.85,2.6173268494944526e-10,0.0004685158611582333,0.00010851632562170648,0.011545479964760574,5.0416943077557094e-05,1.1088996303667897,,,,,4.190168706549913,44.736842105263165,63.703703703703695,1
3037,欣興,202012,2020,0.10223290000000002,84.7,28.56,2.79,4.528235513656232e-09,1.116229695650012,0.44457740827630254,6.057498145327565,1.085035972605993,147.87535410764875,,,,,8.125283794676852,86.66067237648207,163.87249114521842,1
3044,健鼎,202012,2020,0.085854,123.0,10.46,1.81,5.6823314992535214e-09,-0.00042177766926809664,-0.0002011031847578768,2.084951166987967,-0.00047653908722511884,3.1099979127530792,,,,,1.7032095327761176,60.00000000000001,0.0,-1
3045,台灣大,202012,2020,0.1870649,98.3,22.95,4.39,4.8684784014361556e-09,1.0378537416794444,0.4586279804956107,-1.0575012721969512,0.9185999813812776,2.9087828297091223,,,,,5.8574573464233115,48.485320163057885,0.0,-1
3189,景碩,202012,2020,0.09043319999999998,85.8,96.31,1.43,1.1981046160172822e-08,1.218030052344315,0.7467362612118134,-1.9358979080877081,2.062884819360622,0.6333333333333334,,,,,20.57536964280122,144.58389620181583,165.73426573426573,1
3231,緯創,202012,2020,0.0202903,30.65,9.39,1.23,8.725532028331267e-11,3.493641104195893,0.7506524233426297,0.20705265252208743,0.5555118783697569,5.632115038945476,,,,,-2.3831074625977,49.6462683541371,-4.404567699836861,-1
3324,雙鴻,202012,2020,0.206028,236.0,18.03,4.5,5.68689767790808e-08,0.15054353721229594,0.07017942046711821,-2.6084407486473373,0.07287072567649704,119.80154355016536,,,,,18.857253565050193,137.41007194244602,-18.220338983050848,-1
3443,創意,202012,2020,0.4530625,329.5,87.82,11.71,1.1486646143985656e-07,76.88615708329364,39.75774211494168,-0.2712553501878936,42.03684651140621,53.0842745438749,,,,,20.3920861163275,53.33920903662204,79.66616084977238,1
3481,群創,202012,2020,0.028809,11.0,0.0,0.61,3.690251161883437e-10,-0.001404748093018448,-0.000881101716366915,0.17084239932447484,-0.0020866462364914156,0.0,,,,,4.548060985591351,-1382.6771653543308,60.9090909090909,1
3533,嘉澤,202012,2020,0.243798,454.0,18.27,3.86,5.089965566246612e-08,0.6187387429413373,0.44904875538907185,-1.4795887157168277,0.7631461756987852,0.6856163405227824,,,,,13.803914636919568,120.41123974915581,48.01762114537445,1
3653,健策,202012,2020,0.29786,281.0,32.48,4.98,1.7387832253477305e-07,0.3982228624445745,0.12547483638039808,-3.1571997569229384,0.687901078610678,20180210321.668434,,,,,23.51380346805463,-97.71184466019417,56.405693950177934,1
3661,世芯-KY,202012,2020,0.43924499999999994,645.0,51.88,10.38,2.2918071072134435e-07,36.35277662230942,22.971498867736813,3.2706038021734454,31.31283301366804,102.39043824701196,,,,,71.13708911239335,27.995580902331962,53.48837209302325,1
3665,貿聯-KY,202012,2020,0.142025,247.0,18.36,2.57,2.266361687229481e-08,-2875996.7005773988,-1569000.0,-1.2328273534257208,-0.02503729264047214,0.12013042732109148,,,,,-3.0858020986818,-85.22320587681295,3.2388663967611335,-1
3702,大聯大,202012,2020,0.033565399999999995,41.8,10.36,1.27,2.1104519881006756e-10,77360460.92906013,21483000.0,-0.017090904902236404,0.013507612023204498,256.5761258041458,,,,,15.538117211363843,146.90265486725664,20.574162679425843,-1
3706,神達,202012,2020,0.0625615,29.65,11.9,0.86,6.239698411169112e-09,-971365.9405398001,-709000.0,10.35974549502781,-0.007071355663657201,0.2944719582385223,,,,,17.113184648758995,-95.8759888320149,8.431703204047219,-1
3711,日月光投控,202012,2020,0.057064800000000006,76.7,14.49,1.69,3.8330066562225915e-10,0.8287379124607481,0.14612948217604727,0.9122513928122984,0.5593542707558206,1554909552000.0,,,,,13.156218482256854,470.21795249279313,35.593220338983045,-1
4904,遠傳,202012,2020,0.11499479999999998,61.2,23.18,3.05,5.042013490670559e-09,0.11231301315473201,0.058402120792584535,-1.0413807112866456,0.1717738215328002,3.2465859314609635,,,,,-6.78860311536601,287.2010278711208,2.7777777777777706,-1
4938,和碩,202012,2020,0.025479500000000002,65.5,7.43,1.1,5.570803049422979e-11,1.30190669616498,0.35978629047147076,0.17568270077131992,0.22439451364830892,0.6313131313131313,,,,,3.324587163248238,-675.3851501356716,2.1374045801526806,-1
4958,臻鼎-KY,202012,2020,0.0651135,124.5,13.78,1.53,1.1796110898497033e-09,6.821486487605761,3.2751260178671258,-1.3969170706963199,4.149784983004713,98.29099307159353,,,,,4.328127118407621,86.23296631108084,-20.080321285140563,-1
5269,祥碩,202012,2020,0.725445,1645.0,44.63,9.08,3.6274571572580645e-07,,59.37963178058776,9.941886280721967,51.23437900025601,,,,,,83.52358847148832,105.24458154721366,21.580547112462007,-1
5274,信驊,202012,2020,1.281125,1385.0,58.45,21.28,1.8372045666068667e-06,34.16035371750263,26.311841598135487,-3.0354656307048526,64.50195963706919,23.53304508956146,,,,,28.25103482526341,-0.5331735213335742,135.01805054151626,1
5483,中美晶,202012,2020,0.0770185,144.5,18.39,3.76,4.904822492214191e-09,16.645098916568436,4.0584623442109935,6.153653339219405,14.135512657229466,13.354158531823506,,,,,-7.670097987534907,132.31885119788998,42.90657439446367,-1
5871,中租-KY,202012,2020,0.04115100000000001,159.5,15.72,2.85,2.5916930038837295e-09,0.8644338298008678,0.12125479469656565,2.378801461490393,1.8989940696703207,516.4596273291926,,,,,3.6877234595175334,-11.779920125224919,57.36677115987461,1
5876,上海商銀,202012,2020,0.008458799999999999,39.9,13.43,1.2,,-0.16291585531976108,-0.012053922491715715,,,1230.2452316076292,,,,,-8.724960282496163,-159.03676435886544,16.666666666666664,-1
5880,合庫金,202012,2020,0.005530990943908691,17.176990509033203,16.68,1.2,4.0544124474614733e-10,,438433000.0,,3.21386932396905,,,,,,4.67006675257684,105.56396899893569,20.43069437211365,-1
6139,亞翔,202012,2020,0.022224300000000002,27.85,20.27,0.89,4.90341566477187e-09,-0.5321662896887475,-0.14659400904763042,1.5533892329293983,-0.45337890730145447,59.591078066914505,,,,,-9.935940517655517,-305.7162879167084,1.6157989228007157,-1
6239,力成,202012,2020,0.06658800000000001,93.0,10.36,1.65,3.500367762552815e-09,1.7111198603755404,0.6871522314148655,-0.9401232519713882,1.9351585626434833,0.11823126034523528,,,,,17.363129710389202,-11161.538461538461,6.55913978494623,-1
6415,矽力*-KY,202012,2020,1.053,2250.0,77.44,13.33,2.581908155176358e-07,-15270000.0,-0.16519074094538108,6.39969948844872,-0.33697211563711954,8.406787130894667,,,,,32.656596648710014,-100.82717302198934,106.8888888888889,1
6446,藥華藥,202012,2020,0.41667499999999996,87.5,0.0,4.94,1.4257728960290167e-06,192738151.90045556,141730000.0,-57.99620181696864,48.496980273400744,0.0,,,,,456.42863204017556,,170.28571428571428,1
6488,環球晶,202012,2020,0.282593,613.0,24.62,7.15,1.9989611652209206e-08,0.0,0.0,7.237267500945922,0.0,7.561761546723954,,,,,-5.772915433442083,-100.0,32.62642740619902,-1
6505,台塑化,202012,2020,0.23184269236755373,92.6999969482422,221.78,3.4,2.232062918484589e-09,-0.0539683689614731,-0.044774312778382924,0.7478873968142601,-0.0857886269820424,0.024727992087042537,,,,,-34.512504120511586,-27.962683007671973,4.422876201176986,-1
6515,穎崴,202012,2020,0.54653,430.0,,,8.781897910617558e-07,383502265.0056625,270906000.0,-0.19041130448615462,43.53043447521198,0.14939562678256146,,,,,195.10389660329852,-57.690241327394375,-4.534883720930233,-1
6669,緯穎,202012,2020,0.072094,226.0,15.73,5.62,1.3728527443572771e-09,44.842398324092905,18.831041234169874,-0.09448336146804868,8.632576664115982,9.375000000000002,,,,,16.892125980064954,25.061954236489047,50.442477876106196,1
6770,力積電,202012,2020,0.2191795,55.7,,,9.343810463880876e-09,13486640096.618355,5583469000.0,-2.6891588786481035,23.802808231132243,2.1145165122356855,,,,,90.53028806903174,,38.24057450628365,-1
6805,富世達,202012,2020,0.157275,116.5,,,1.4906085265366703e-07,837590330.127372,322221000.0,-0.8196332880298283,30.539206487310278,219.1828917969997,,,,,,85.40825133782151,148.92703862660943,1
8046,南電,202012,2020,,175.0,,,,,,,,,,,,,,,247.42857142857142,1
8210,勤誠,202012,2020,,85.0,,,,,,,,,,,,,,,-11.176470588235295,-1
9904,寶成,202012,2020,,31.0,,,,,,,,,,,,,,,4.838709677419355,-1
9910,豐泰,202012,2020,,167.4107208251953,,,,,,,,,,,,,,,7.999997083333447,-1
