split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
1,external_random_forest,2015,2016,2016,20,1,3037,欣興,0.8025354756354757,-1,1,24.590163934426236,equal,0.05,0.24590163934426237,0.01229508196721312,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,2,3706,神達,0.799660678210678,-1,1,9.3603744149766,equal,0.05,0.09360374414976601,0.0046801872074883006,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,3,6139,亞翔,0.7660793206793207,-1,1,28.70905587668593,equal,0.05,0.2870905587668593,0.014354527938342965,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,4,1304,台聚,0.7427800144300141,-1,1,-4.62962962962963,equal,0.05,-0.0462962962962963,-0.002314814814814815,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,5,2383,台光電,0.7411813683048978,1,1,31.32530120481928,equal,0.05,0.3132530120481928,0.01566265060240964,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,6,2615,萬海,0.7171333333333337,-1,1,17.933130699088142,equal,0.05,0.17933130699088143,0.008966565349544072,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,7,1503,士電,0.6998192918192917,-1,1,4.773869346733683,equal,0.05,0.04773869346733683,0.0023869346733668417,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,equal,0.05,0.025330396475770893,0.0012665198237885448,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,equal,0.05,1.333333333333333,0.06666666666666665,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,equal,0.05,1.1455938697318009,0.057279693486590046,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,11,3017,奇鋐,0.6858641414141411,1,1,35.257731958762875,equal,0.05,0.3525773195876287,0.017628865979381438,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,12,2313,華通,0.6783963203463198,1,1,186.1736334405145,equal,0.05,1.861736334405145,0.09308681672025726,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,13,3443,創意,0.6663803030303028,1,1,248.30729166666663,equal,0.05,2.483072916666666,0.12415364583333331,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,14,3008,大立光,0.6661030303030303,1,1,37.26027397260274,equal,0.05,0.3726027397260274,0.018630136986301372,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,15,3653,健策,0.6647749639249642,1,1,43.80853277835588,equal,0.05,0.4380853277835588,0.021904266389177942,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,16,2344,華邦電,0.6572849536084826,1,1,170.0803212851405,equal,0.05,1.7008032128514052,0.08504016064257026,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,17,5274,信驊,0.6479957431457433,1,1,51.73913043478261,equal,0.05,0.5173913043478261,0.025869565217391307,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,18,2204,中華車,0.6463741702741704,-1,1,0.9363295880149812,equal,0.05,0.009363295880149813,0.0004681647940074907,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,19,5269,祥碩,0.6437512987012988,1,1,39.4558764891319,equal,0.05,0.394558764891319,0.01972793824456595,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,20,2049,上銀,0.6392630147630151,1,1,152.4904214559387,equal,0.05,1.524904214559387,0.07624521072796936,0.663998784435551,0.6602007844355511,0.003798
1,external_random_forest,2015,2016,2016,20,1,3037,欣興,0.8025354756354757,-1,1,24.590163934426236,score,0.057562153489630695,0.24590163934426237,0.01415462790728624,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,2,3706,神達,0.799660678210678,-1,1,9.3603744149766,score,0.05735595758223262,0.09360374414976601,0.005368732378992134,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,3,6139,亞翔,0.7660793206793207,-1,1,28.70905587668593,score,0.054947322306540265,0.2870905587668593,0.015774857463727355,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,4,1304,台聚,0.7427800144300141,-1,1,-4.62962962962963,score,0.053276170957794564,-0.0462962962962963,-0.002466489396194193,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,5,2383,台光電,0.7411813683048978,1,1,31.32530120481928,score,0.05316150747384492,0.3132530120481928,0.016653002341204433,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,6,2615,萬海,0.7171333333333337,-1,1,17.933130699088142,score,0.051436653280874725,0.17933130699088143,0.009224202260096074,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,7,1503,士電,0.6998192918192917,-1,1,4.773869346733683,score,0.0501947972565439,0.04773869346733683,0.002396234039885269,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,score,0.04972532529563853,0.025330396475770893,0.0012595622046252034,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,score,0.04965061196623863,1.333333333333333,0.06620081595498482,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,score,0.049575483443363606,1.1455938697318009,0.05679336992170774,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,11,3017,奇鋐,0.6858641414141411,1,1,35.257731958762875,score,0.049193858937952945,0.3525773195876287,0.017344638924515363,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,12,2313,華通,0.6783963203463198,1,1,186.1736334405145,score,0.04865822671284957,1.861736334405145,0.09058878863903506,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,13,3443,創意,0.6663803030303028,1,1,248.30729166666663,score,0.047796373431496564,2.483072916666666,0.11868188038263532,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,14,3008,大立光,0.6661030303030303,1,1,37.26027397260274,score,0.047776485942693514,0.3726027397260274,0.01780164955672964,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,15,3653,健策,0.6647749639249642,1,1,43.80853277835588,score,0.047681229891067725,0.4380853277835588,0.020888447225951626,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,16,2344,華邦電,0.6572849536084826,1,1,170.0803212851405,score,0.04714400613390629,1.7008032128514052,0.08018267709923417,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,17,5274,信驊,0.6479957431457433,1,1,51.73913043478261,score,0.04647773408153342,0.5173913043478261,0.024047175459575985,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,18,2204,中華車,0.6463741702741704,-1,1,0.9363295880149812,score,0.046361426168223814,0.009363295880149813,0.00043409575063879977,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,19,5269,祥碩,0.6437512987012988,1,1,39.4558764891319,score,0.046173299735630065,0.394558764891319,0.018218080114646866,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,20,20,2049,上銀,0.6392630147630151,1,1,152.4904214559387,score,0.045851375911943694,1.524904214559387,0.06991895637146969,0.6434653046007477,0.6396673046007477,0.003798
1,external_random_forest,2015,2016,2016,30,1,3037,欣興,0.8025354756354757,-1,1,24.590163934426236,equal,0.03333333333333333,0.24590163934426237,0.008196721311475412,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,2,3706,神達,0.799660678210678,-1,1,9.3603744149766,equal,0.03333333333333333,0.09360374414976601,0.0031201248049922002,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,3,6139,亞翔,0.7660793206793207,-1,1,28.70905587668593,equal,0.03333333333333333,0.2870905587668593,0.009569685292228644,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,4,1304,台聚,0.7427800144300141,-1,1,-4.62962962962963,equal,0.03333333333333333,-0.0462962962962963,-0.00154320987654321,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,5,2383,台光電,0.7411813683048978,1,1,31.32530120481928,equal,0.03333333333333333,0.3132530120481928,0.010441767068273093,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,6,2615,萬海,0.7171333333333337,-1,1,17.933130699088142,equal,0.03333333333333333,0.17933130699088143,0.005977710233029381,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,7,1503,士電,0.6998192918192917,-1,1,4.773869346733683,equal,0.03333333333333333,0.04773869346733683,0.0015912897822445609,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,equal,0.03333333333333333,0.025330396475770893,0.0008443465491923631,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,equal,0.03333333333333333,1.333333333333333,0.04444444444444443,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,equal,0.03333333333333333,1.1455938697318009,0.038186462324393364,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,11,3017,奇鋐,0.6858641414141411,1,1,35.257731958762875,equal,0.03333333333333333,0.3525773195876287,0.011752577319587624,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,12,2313,華通,0.6783963203463198,1,1,186.1736334405145,equal,0.03333333333333333,1.861736334405145,0.06205787781350483,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,13,3443,創意,0.6663803030303028,1,1,248.30729166666663,equal,0.03333333333333333,2.483072916666666,0.0827690972222222,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,14,3008,大立光,0.6661030303030303,1,1,37.26027397260274,equal,0.03333333333333333,0.3726027397260274,0.012420091324200914,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,15,3653,健策,0.6647749639249642,1,1,43.80853277835588,equal,0.03333333333333333,0.4380853277835588,0.01460284425945196,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,16,2344,華邦電,0.6572849536084826,1,1,170.0803212851405,equal,0.03333333333333333,1.7008032128514052,0.056693440428380176,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,17,5274,信驊,0.6479957431457433,1,1,51.73913043478261,equal,0.03333333333333333,0.5173913043478261,0.017246376811594202,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,18,2204,中華車,0.6463741702741704,-1,1,0.9363295880149812,equal,0.03333333333333333,0.009363295880149813,0.00031210986267166043,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,19,5269,祥碩,0.6437512987012988,1,1,39.4558764891319,equal,0.03333333333333333,0.394558764891319,0.013151958829710634,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,20,2049,上銀,0.6392630147630151,1,1,152.4904214559387,equal,0.03333333333333333,1.524904214559387,0.0508301404853129,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,21,1590,亞德客-KY,0.6376738816738817,1,1,110.83333333333334,equal,0.03333333333333333,1.1083333333333334,0.036944444444444446,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,22,6415,矽力*-KY,0.6348787157287158,1,1,32.5678496868476,equal,0.03333333333333333,0.325678496868476,0.010855949895615866,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,23,3189,景碩,0.6282693969429259,-1,1,1.392757660167131,equal,0.03333333333333333,0.01392757660167131,0.0004642525533890437,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,24,2395,研華,0.6181232323232321,-1,1,-22.0703125,equal,0.03333333333333333,-0.220703125,-0.007356770833333333,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,25,2408,南亞科,0.5976676767676771,1,1,67.07182320441987,equal,0.03333333333333333,0.6707182320441987,0.02235727440147329,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,26,2404,漢唐,0.5969413419913422,-1,1,22.41918665276329,equal,0.03333333333333333,0.2241918665276329,0.007473062217587763,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,27,2303,聯電,0.5957218226218225,1,1,35.24229074889868,equal,0.03333333333333333,0.3524229074889868,0.011747430249632894,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,28,2610,華航,0.5933028693528692,-1,1,26.182965299684547,equal,0.03333333333333333,0.26182965299684546,0.008727655099894848,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,29,3665,貿聯-KY,0.5925994227994228,1,1,67.10097719869707,equal,0.03333333333333333,0.6710097719869706,0.02236699239956569,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,30,3044,健鼎,0.5908882947118241,-1,1,28.91891891891893,equal,0.03333333333333333,0.2891891891891893,0.009639639639639644,0.5658857863582776,0.5620877863582776,0.003798
1,external_random_forest,2015,2016,2016,30,1,3037,欣興,0.8025354756354757,-1,1,24.590163934426236,score,0.04007040482357729,0.24590163934426237,0.009853378235305894,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,2,3706,神達,0.799660678210678,-1,1,9.3603744149766,score,0.03992686687404776,0.09360374414976601,0.0037373042315801347,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,3,6139,亞翔,0.7660793206793207,-1,1,28.70905587668593,score,0.03825015770459794,0.2870905587668593,0.01098125914833351,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,4,1304,台聚,0.7427800144300141,-1,1,-4.62962962962963,score,0.0370868289024924,-0.0462962962962963,-0.0017169828195598336,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,5,2383,台光電,0.7411813683048978,1,1,31.32530120481928,score,0.03700700888288226,0.3132530120481928,0.011592556999457094,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,6,2615,萬海,0.7171333333333337,-1,1,17.933130699088142,score,0.03580629623431169,0.17933130699088143,0.0064211899022017915,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,7,1503,士電,0.6998192918192917,-1,1,4.773869346733683,score,0.03494181027242879,0.04773869346733683,0.0016680763697893193,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,score,0.034614999505521236,0.025330396475770893,0.0008768116614834663,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,score,0.034562989753048876,1.333333333333333,0.04608398633739849,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,score,0.03451069097437407,1.1455938697318009,0.039535236020451524,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,11,3017,奇鋐,0.6858641414141411,1,1,35.257731958762875,score,0.03424503294222353,0.3525773195876287,0.012074021923959219,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,12,2313,華通,0.6783963203463198,1,1,186.1736334405145,score,0.033872166418035685,1.861736334405145,0.06306104294547481,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,13,3443,創意,0.6663803030303028,1,1,248.30729166666663,score,0.03327220954031803,2.483072916666666,0.08261732238722197,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,14,3008,大立光,0.6661030303030303,1,1,37.26027397260274,score,0.03325836537919911,0.3726027397260274,0.012392158059098846,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,15,3653,健策,0.6647749639249642,1,1,43.80853277835588,score,0.03319205534180225,0.4380853277835588,0.014540952444223463,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,16,2344,華邦電,0.6572849536084826,1,1,170.0803212851405,score,0.032818080913722875,1.7008032128514052,0.055817097457677246,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,17,5274,信驊,0.6479957431457433,1,1,51.73913043478261,score,0.03235427285160745,0.5173913043478261,0.016739819431918636,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,18,2204,中華車,0.6463741702741704,-1,1,0.9363295880149812,score,0.032273308105016774,0.009363295880149813,0.00030218453281850914,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,19,5269,祥碩,0.6437512987012988,1,1,39.4558764891319,score,0.03214234875316756,0.394558764891319,0.01268204542475582,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,20,2049,上銀,0.6392630147630151,1,1,152.4904214559387,score,0.03191824980697733,1.524904214559387,0.048672273652019066,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,21,1590,亞德客-KY,0.6376738816738817,1,1,110.83333333333334,score,0.03183890477098413,1.1083333333333334,0.03528811945450742,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,22,6415,矽力*-KY,0.6348787157287158,1,1,32.5678496868476,score,0.03169934280223354,0.325678496868476,0.010323794315549964,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,23,3189,景碩,0.6282693969429259,-1,1,1.392757660167131,score,0.03136934109215965,0.01392757660167131,0.0004368989010050091,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,24,2395,研華,0.6181232323232321,-1,1,-22.0703125,score,0.030862745513445995,-0.220703125,-0.00681150438089726,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,25,2408,南亞科,0.5976676767676771,1,1,67.07182320441987,score,0.02984140450499621,0.6707182320441987,0.020015174071306843,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,26,2404,漢唐,0.5969413419913422,-1,1,22.41918665276329,score,0.029805138782908178,0.2241918665276329,0.006682069695855325,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,27,2303,聯電,0.5957218226218225,1,1,35.24229074889868,score,0.02974424847175009,0.3524229074889868,0.01048255452748902,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,28,2610,華航,0.5933028693528692,-1,1,26.182965299684547,score,0.029623470712163175,0.26182965299684546,0.007756303057127899,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,29,3665,貿聯-KY,0.5925994227994228,1,1,67.10097719869707,score,0.029588347793583124,0.6710097719869706,0.0198540705064434,0.5604911375715028,0.5566931375715028,0.003798
1,external_random_forest,2015,2016,2016,30,30,3044,健鼎,0.5908882947118241,-1,1,28.91891891891893,score,0.029502911576423027,0.2891891891891893,0.008531923077506122,0.5604911375715028,0.5566931375715028,0.003798
2,external_random_forest,"2015,2016",2017,2017,5,1,5274,信驊,0.8854998556998556,-1,1,-11.318051575931232,equal,0.2,-0.11318051575931232,-0.022636103151862465,-0.058164361976964535,-0.06196236197696454,0.003798
2,external_random_forest,"2015,2016",2017,2017,5,2,2383,台光電,0.8478741702741704,-1,1,-26.513761467889918,equal,0.2,-0.2651376146788992,-0.053027522935779836,-0.058164361976964535,-0.06196236197696454,0.003798
2,external_random_forest,"2015,2016",2017,2017,5,3,5269,祥碩,0.8036039321789319,1,1,43.75,equal,0.2,0.4375,0.08750000000000001,-0.058164361976964535,-0.06196236197696454,0.003798
2,external_random_forest,"2015,2016",2017,2017,5,4,3443,創意,0.779641744366744,-1,1,-19.252336448598133,equal,0.2,-0.1925233644859813,-0.038504672897196265,-0.058164361976964535,-0.06196236197696454,0.003798
