model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
gradient_boosting,2000,30,score,30,0.7014738627019923,0.6976758627019923,0.003798,68.73220333333333,-100.0,677.7445,1.0
gradient_boosting,2001,30,score,30,-0.08826216895451161,-0.0920601689545116,0.003798,-8.862226666666666,-70.7148,96.6168,0.9999999999999999
gradient_boosting,2002,30,score,30,0.32859206675607167,0.32479406675607164,0.003798,32.74838496666666,-32.2825,105.814,1.0
gradient_boosting,2003,30,score,30,0.02750190082373514,0.02370390082373514,0.003798,1.1080233333333325,-100.0,80.6288,0.9999999999999998
gradient_boosting,2004,30,score,30,0.1597432368797713,0.1559452368797713,0.003798,17.543819,-36.4308,251.7606,0.9999999999999999
gradient_boosting,2005,30,score,30,0.38252639684803946,0.37872839684803944,0.003798,38.78367633333333,-100.0,182.0697,1.0
gradient_boosting,2006,30,score,30,0.24255142118250422,0.23875342118250423,0.003798,24.47333833333333,-42.0787,136.4328,0.9999999999999999
gradient_boosting,2007,30,score,30,-0.456044621999771,-0.45984262199977105,0.003798,-45.52761,-72.069,7.3156,1.0000000000000002
gradient_boosting,2008,30,score,30,1.1463277859619523,1.1425297859619523,0.003798,115.10477333333331,11.8788,248.0769,0.9999999999999998
logistic_regression,1998,5,equal,5,-0.020680400000000015,-0.024478400000000015,0.003798,-2.068039999999999,-98.9775,193.2025,1.0
logistic_regression,1999,5,equal,5,-0.4777102,-0.4815082,0.003798,-47.77102,-59.6516,-38.8384,1.0
logistic_regression,2000,5,equal,5,0.0765866,0.07278860000000001,0.003798,7.658659999999999,-31.7592,59.7499,1.0
logistic_regression,2001,5,equal,5,-0.34452479999999996,-0.3483228,0.003798,-34.45248,-54.0402,-19.5689,1.0
logistic_regression,2002,5,equal,5,0.2729162,0.2691182,0.003798,27.29162,4.8171,60.01,1.0
logistic_regression,2003,5,equal,5,0.1342844,0.1304864,0.003798,13.42844,-13.6423,45.4018,1.0
logistic_regression,2004,5,equal,5,-0.017121399999999985,-0.020919399999999984,0.003798,-1.7121399999999993,-16.0684,35.9455,1.0
