split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
1,decision_tree_entropy,1997,1998,1998,30,9,2002,中鋼,1.0,1,1,39.6414,score,0.03333333333333333,0.396414,0.0132138,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,10,2006,東鋼,1.0,-1,1,-0.9247,score,0.03333333333333333,-0.009247,-0.0003082333333333333,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,11,2023,燁輝,1.0,1,1,21.5264,score,0.03333333333333333,0.21526399999999998,0.007175466666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,12,2204,中華,1.0,-1,1,-41.7879,score,0.03333333333333333,-0.417879,-0.0139293,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,13,2206,三陽,1.0,-1,1,-25.1426,score,0.03333333333333333,-0.25142600000000004,-0.008380866666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,14,2207,和泰,1.0,-1,1,-35.3733,score,0.03333333333333333,-0.353733,-0.0117911,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,15,2306,宏電,1.0,1,1,191.3663,score,0.03333333333333333,1.913663,0.06378876666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,16,2308,台達電,1.0,1,1,61.8932,score,0.03333333333333333,0.618932,0.020631066666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,17,2317,鴻海,1.0,1,1,87.7049,score,0.03333333333333333,0.877049,0.029234966666666664,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,18,2323,中環,1.0,1,1,191.6759,score,0.03333333333333333,1.916759,0.06389196666666667,0.5529275333333333,0.5491295333333334,0.003798
