split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,predicted_return,actual_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,gross_return,net_return
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,5,1,1723,中碳,15.18651662144378,-1,-3.655,score,0.4258694492399454,-0.03655,-0.015565528369720005,0.21396151337260952,0.21016351337260952
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,5,2,2441,超豐,14.148416035130506,1,70.8689,score,0.30818859206394755,0.708689,0.21840986512120694,0.21396151337260952,0.21016351337260952
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,5,3,4904,遠傳,13.741719261915245,-1,3.915,score,0.2620847505733493,0.03915,0.010260617984946624,0.21396151337260952,0.21016351337260952
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,5,4,1101,台泥,11.463811285604317,1,22.2067,score,0.0038572081226443586,0.22206700000000001,0.0008565586361712649,0.21396151337260952,0.21016351337260952
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,5,5,1326,台化,11.429785615587797,-1,4.1295,score,1.1336170957568903e-13,0.041295,4.681271796928078e-15,0.21396151337260952,0.21016351337260952
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,1,1723,中碳,15.18651662144378,-1,-3.655,equal,0.1,-0.03655,-0.0036550000000000003,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,2,2441,超豐,14.148416035130506,1,70.8689,equal,0.1,0.708689,0.0708689,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,3,4904,遠傳,13.741719261915245,-1,3.915,equal,0.1,0.03915,0.003915,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,4,1101,台泥,11.463811285604317,1,22.2067,equal,0.1,0.22206700000000001,0.022206700000000003,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,5,1326,台化,11.429785615587797,-1,4.1295,equal,0.1,0.041295,0.0041295,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,6,2903,遠百,10.886251252233034,1,15.8106,equal,0.1,0.158106,0.0158106,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,7,3012,廣輝,10.539179971243556,-1,-31.5068,equal,0.1,-0.31506799999999996,-0.031506799999999995,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,8,1301,台塑,10.283633081246611,-1,7.6672,equal,0.1,0.076672,0.007667200000000001,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,9,2325,矽品,10.154092149694993,1,95.1904,equal,0.1,0.951904,0.09519040000000001,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,10,2454,聯發科,10.094108324816656,1,106.6963,equal,0.1,1.0669629999999999,0.1066963,0.2913228,0.28752479999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,1,1723,中碳,15.18651662144378,-1,-3.655,score,0.29979272816435515,-0.03655,-0.01095742421440718,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,2,2441,超豐,14.148416035130506,1,70.8689,score,0.2386792060836649,0.708689,0.1691493278802264,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,3,4904,遠傳,13.741719261915245,-1,3.915,score,0.21473675526750116,0.03915,0.00840694396872267,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,4,1101,台泥,11.463811285604317,1,22.2067,score,0.08063512653954302,0.22206700000000001,0.0179064006452567,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,5,1326,台化,11.429785615587797,-1,4.1295,score,0.07863201762766985,0.041295,0.003247109167934626,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,6,2903,遠百,10.886251252233034,1,15.8106,score,0.04663386662530541,0.158106,0.0073730941166605364,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,7,3012,廣輝,10.539179971243556,-1,-31.5068,score,0.026201599584929187,-0.31506799999999996,-0.008255285578024468,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,8,1301,台塑,10.283633081246611,-1,7.6672,score,0.011157421101277864,0.076672,0.0008554617906771764,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,9,2325,矽品,10.154092149694993,1,95.1904,score,0.0035312790056948934,0.951904,0.0033614386106369915,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,10,10,2454,聯發科,10.094108324816656,1,106.6963,score,5.887052072451834e-14,1.0669629999999999,6.281266740379426e-14,0.19108706638774625,0.18728906638774626
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,1,1723,中碳,15.18651662144378,-1,-3.655,equal,0.05,-0.03655,-0.0018275000000000001,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,2,2441,超豐,14.148416035130506,1,70.8689,equal,0.05,0.708689,0.03543445,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,3,4904,遠傳,13.741719261915245,-1,3.915,equal,0.05,0.03915,0.0019575,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,4,1101,台泥,11.463811285604317,1,22.2067,equal,0.05,0.22206700000000001,0.011103350000000001,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,5,1326,台化,11.429785615587797,-1,4.1295,equal,0.05,0.041295,0.00206475,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,6,2903,遠百,10.886251252233034,1,15.8106,equal,0.05,0.158106,0.0079053,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,7,3012,廣輝,10.539179971243556,-1,-31.5068,equal,0.05,-0.31506799999999996,-0.015753399999999997,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,8,1301,台塑,10.283633081246611,-1,7.6672,equal,0.05,0.076672,0.0038336000000000004,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,9,2325,矽品,10.154092149694993,1,95.1904,equal,0.05,0.951904,0.047595200000000004,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,10,2454,聯發科,10.094108324816656,1,106.6963,equal,0.05,1.0669629999999999,0.05334815,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,11,2475,華映,9.39162206871988,-1,-20.6151,equal,0.05,-0.20615100000000003,-0.010307550000000002,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,12,2908,特力,8.8967027533442,1,33.5075,equal,0.05,0.335075,0.01675375,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,13,2409,友達,8.78362472915526,1,20.7356,equal,0.05,0.207356,0.010367800000000002,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,14,2002,中鋼,8.653727906144578,-1,-16.0684,equal,0.05,-0.160684,-0.0080342,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,15,6239,力成,8.651556101008637,1,78.7625,equal,0.05,0.787625,0.039381250000000007,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,16,9917,中保,8.444526086694005,1,38.4021,equal,0.05,0.38402099999999995,0.019201049999999997,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,17,2615,萬海,7.624642416533746,-1,-26.3435,equal,0.05,-0.263435,-0.01317175,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,18,2350,環電,7.577597578649218,-1,12.6812,equal,0.05,0.126812,0.006340600000000001,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,19,3139,D 台固,7.574259010829039,-1,12.0879,equal,0.05,0.120879,0.00604395,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,20,2474,可成,7.563874428583475,1,251.7606,equal,0.05,2.5176060000000002,0.12588030000000003,0.3381166,0.33431859999999997
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,1,1723,中碳,15.18651662144378,-1,-3.655,score,0.15302774428078772,-0.03655,-0.005593164053462791,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,2,2441,超豐,14.148416035130506,1,70.8689,score,0.13218743890624765,0.708689,0.09367978389102974,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,3,4904,遠傳,13.741719261915245,-1,3.915,score,0.1240228303313245,0.03915,0.0048554938074713535,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,4,1101,台泥,11.463811285604317,1,22.2067,score,0.07829287076159319,0.22206700000000001,0.017386262931414716,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,5,1326,台化,11.429785615587797,-1,4.1295,score,0.07760979114188511,0.041295,0.0032048963252041458,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,6,2903,遠百,10.886251252233034,1,15.8106,score,0.06669811045967121,0.158106,0.010545371452336775,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,7,3012,廣輝,10.539179971243556,-1,-31.5068,score,0.0597305086897491,-0.31506799999999996,-0.018819171911861866,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,8,1301,台塑,10.283633081246611,-1,7.6672,score,0.05460029751824402,0.076672,0.004186314011318806,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,9,2325,矽品,10.154092149694993,1,95.1904,score,0.051999708897418964,0.951904,0.0494987308982887,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,10,2454,聯發科,10.094108324816656,1,106.6963,score,0.05079550841388293,1.0669629999999999,0.054196928043801766,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,11,2475,華映,9.39162206871988,-1,-20.6151,score,0.03669280170945171,-0.20615100000000003,-0.00756425776520518,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,12,2908,特力,8.8967027533442,1,33.5075,score,0.026757088538517368,0.335075,0.008965631442043707,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,13,2409,友達,8.78362472915526,1,20.7356,score,0.02448699969903762,0.207356,0.005077526309593645,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,14,2002,中鋼,8.653727906144578,-1,-16.0684,score,0.02187926640766245,-0.160684,-0.003515648043448833,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,15,6239,力成,8.651556101008637,1,78.7625,score,0.021835666507186775,0.787625,0.017198316832722986,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,16,9917,中保,8.444526086694005,1,38.4021,score,0.01767945199686155,0.38402099999999995,0.0067892808352867685,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,17,2615,萬海,7.624642416533746,-1,-26.3435,score,0.0012199428866507618,-0.263435,-0.00032137565434484344,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,18,2350,環電,7.577597578649218,-1,12.6812,score,0.0002754980026620168,0.126812,3.493645271357568e-05,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,19,3139,D 台固,7.574259010829039,-1,12.0879,score,0.00020847485114521474,0.120879,2.5200231531582412e-05,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,20,20,2474,可成,7.563874428583475,1,251.7606,score,2.0075420098309224e-14,2.5176060000000002,5.05419980920239e-14,0.2398310560364853,0.2360330560364853
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,1,1723,中碳,15.18651662144378,-1,-3.655,equal,0.03333333333333333,-0.03655,-0.0012183333333333332,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,2,2441,超豐,14.148416035130506,1,70.8689,equal,0.03333333333333333,0.708689,0.02362296666666667,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,3,4904,遠傳,13.741719261915245,-1,3.915,equal,0.03333333333333333,0.03915,0.001305,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,4,1101,台泥,11.463811285604317,1,22.2067,equal,0.03333333333333333,0.22206700000000001,0.007402233333333333,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,5,1326,台化,11.429785615587797,-1,4.1295,equal,0.03333333333333333,0.041295,0.0013765,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,6,2903,遠百,10.886251252233034,1,15.8106,equal,0.03333333333333333,0.158106,0.0052702,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,7,3012,廣輝,10.539179971243556,-1,-31.5068,equal,0.03333333333333333,-0.31506799999999996,-0.010502266666666666,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,8,1301,台塑,10.283633081246611,-1,7.6672,equal,0.03333333333333333,0.076672,0.0025557333333333333,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,9,2325,矽品,10.154092149694993,1,95.1904,equal,0.03333333333333333,0.951904,0.031730133333333334,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,10,2454,聯發科,10.094108324816656,1,106.6963,equal,0.03333333333333333,1.0669629999999999,0.03556543333333333,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,11,2475,華映,9.39162206871988,-1,-20.6151,equal,0.03333333333333333,-0.20615100000000003,-0.0068717000000000006,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,12,2908,特力,8.8967027533442,1,33.5075,equal,0.03333333333333333,0.335075,0.011169166666666668,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,13,2409,友達,8.78362472915526,1,20.7356,equal,0.03333333333333333,0.207356,0.006911866666666667,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,14,2002,中鋼,8.653727906144578,-1,-16.0684,equal,0.03333333333333333,-0.160684,-0.005356133333333333,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,15,6239,力成,8.651556101008637,1,78.7625,equal,0.03333333333333333,0.787625,0.026254166666666665,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,16,9917,中保,8.444526086694005,1,38.4021,equal,0.03333333333333333,0.38402099999999995,0.012800699999999998,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,17,2615,萬海,7.624642416533746,-1,-26.3435,equal,0.03333333333333333,-0.263435,-0.008781166666666666,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,18,2350,環電,7.577597578649218,-1,12.6812,equal,0.03333333333333333,0.126812,0.004227066666666667,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,19,3139,D 台固,7.574259010829039,-1,12.0879,equal,0.03333333333333333,0.120879,0.0040292999999999995,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,20,2474,可成,7.563874428583475,1,251.7606,equal,0.03333333333333333,2.5176060000000002,0.0839202,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,21,2609,陽明,7.201456995468199,-1,-21.6995,equal,0.03333333333333333,-0.216995,-0.007233166666666666,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,22,2303,聯電,7.092542574367357,-1,1.1583,equal,0.03333333333333333,0.011583000000000001,0.00038610000000000006,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,23,2101,南港,6.456224797596818,-1,1.794,equal,0.03333333333333333,0.01794,0.000598,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,24,2614,東森,6.3664116442969885,-1,-21.6799,equal,0.03333333333333333,-0.216799,-0.007226633333333333,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,25,1303,南亞,6.152846756298171,-1,6.9848,equal,0.03333333333333333,0.069848,0.0023282666666666666,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,26,1704,榮化,6.109524745094877,1,66.6667,equal,0.03333333333333333,0.666667,0.022222233333333334,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,27,2023,燁輝,5.943417581392122,-1,-45.844,equal,0.03333333333333333,-0.45844,-0.015281333333333334,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,28,1304,台聚,5.866270452464676,-1,-20.6311,equal,0.03333333333333333,-0.206311,-0.0068770333333333334,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,29,9940,信義,5.763204875539284,-1,-1.9662,equal,0.03333333333333333,-0.019662,-0.0006554,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,30,6505,台塑化,5.760562444223169,-1,13.6871,equal,0.03333333333333333,0.136871,0.004562366666666666,0.21823446666666665,0.21443646666666666
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,1,1723,中碳,15.18651662144378,-1,-3.655,score,0.10359872182525545,-0.03655,-0.003786533282713087,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,2,2441,超豐,14.148416035130506,1,70.8689,score,0.09218917199655009,0.708689,0.06533345211306309,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,3,4904,遠傳,13.741719261915245,-1,3.915,score,0.08771925148947035,0.03915,0.003434208695812764,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,4,1101,台泥,11.463811285604317,1,22.2067,score,0.06268323387847384,0.22206700000000001,0.013919877697691051,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,5,1326,台化,11.429785615587797,-1,4.1295,score,0.062309264744242546,0.041295,0.0025730610876134956,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,6,2903,遠百,10.886251252233034,1,15.8106,score,0.0563353904549178,0.158106,0.008906963243265233,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,7,3012,廣輝,10.539179971243556,-1,-31.5068,score,0.05252080145769413,-0.31506799999999996,-0.016547623873672774,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,8,1301,台塑,10.283633081246611,-1,7.6672,score,0.04971213819959349,0.076672,0.0038115290600392324,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,9,2325,矽品,10.154092149694993,1,95.1904,score,0.04828838048971288,0.951904,0.04596590254167965,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,10,2454,聯發科,10.094108324816656,1,106.6963,score,0.04762911061944311,1.0669629999999999,0.05081849875385287,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,11,2475,華映,9.39162206871988,-1,-20.6151,score,0.03990822880067676,-0.20615100000000003,-0.008227121275488315,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,12,2908,特力,8.8967027533442,1,33.5075,score,0.034468672495230765,0.335075,0.01154959043633945,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,13,2409,友達,8.78362472915526,1,20.7356,score,0.03322585521092772,0.207356,0.006889580433117128,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,14,2002,中鋼,8.653727906144578,-1,-16.0684,score,0.031798185971288494,-0.160684,-0.00510945971461052,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,15,6239,力成,8.651556101008637,1,78.7625,score,0.03177431610815244,0.787625,0.02502624572468357,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,16,9917,中保,8.444526086694005,1,38.4021,score,0.02949889184242762,0.38402099999999995,0.011328193944220896,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,17,2615,萬海,7.624642416533746,-1,-26.3435,score,0.020487719214486978,-0.263435,-0.005397182311268377,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,18,2350,環電,7.577597578649218,-1,12.6812,score,0.019970659086495778,0.126812,0.0025325192200767025,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,19,3139,D 台固,7.574259010829039,-1,12.0879,score,0.019933965574900594,0.120879,0.0024095978247284087,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,20,2474,可成,7.563874428583475,1,251.7606,score,0.019819830769330516,2.5176060000000002,0.04989852486385113,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,21,2609,陽明,7.201456995468199,-1,-21.6995,score,0.015836575373429616,-0.216995,-0.0034364576731573592,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,22,2303,聯電,7.092542574367357,-1,1.1583,score,0.01463951939350009,0.011583000000000001,0.00016956955313491157,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,23,2101,南港,6.456224797596818,-1,1.794,score,0.007645881708795455,0.01794,0.00013716711785579047,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,24,2614,東森,6.3664116442969885,-1,-21.6799,score,0.006658763830857645,-0.216799,-0.0014436133397661064,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,25,1303,南亞,6.152846756298171,-1,6.9848,score,0.004311516113815072,0.069848,0.0003011507775177552,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,26,1704,榮化,6.109524745094877,1,66.6667,score,0.0038353728074528954,0.666667,0.0025569164834261995,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,27,2023,燁輝,5.943417581392122,-1,-45.844,score,0.0020097231679491083,-0.45844,-0.0009213374891145893,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,28,1304,台聚,5.866270452464676,-1,-20.6311,score,0.0011618149563130237,-0.206311,-0.00023969520545189622,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,29,9940,信義,5.763204875539284,-1,-1.9662,score,2.9042418604759187e-05,-0.019662,-5.710320346067751e-07,0.2624529543746932,0.25865495437469316
7,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003",2004,2004,30,30,6505,台塑化,5.760562444223169,-1,13.6871,score,1.0990794128366128e-14,0.136871,1.5043209831436002e-15,0.2624529543746932,0.25865495437469316
8,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003,2004",2005,2005,5,1,2498,宏達電,29.890700495104888,1,29.9881,equal,0.2,0.299881,0.05997620000000001,0.6072328,0.6034348
8,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003,2004",2005,2005,5,2,2605,新興,21.69162910327706,1,69.1589,equal,0.2,0.691589,0.13831780000000002,0.6072328,0.6034348
8,svr_ga_regression,"1997,1998,1999,2000,2001,2002,2003,2004",2005,2005,5,3,4904,遠傳,17.26907001508571,-1,8.0546,equal,0.2,0.080546,0.0161092,0.6072328,0.6034348
