證券代碼,year,市值(百萬元),股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,稅後淨利成長率
2344,2015,27566001.54,2.8012996521596154,0.022906294388014427,0.014235332068634332,-0.15873285250760813,0.09055495830315598,9.23860644490224e-08,
2344,2016,35656801.992,3.3091665165838355,0.08995178364953896,0.11708404851392853,0.4803362102895724,0.3400970064391613,7.70364708502919e-08,311.2445292335316
2344,2017,96302005.38,7.292485615814868,0.08006769671426857,35038000.0,0.02289929105339692,0.2653258465373417,8.2814716001483e-08,-4.3879277410904365
2344,2018,63481003.19,5.348802755820059,0.046040494217262896,0.051479312263917644,-0.36681860127142435,0.20829499579719493,5.361572142347306e-08,-29.445173811290605
2344,2019,68456003.44,5.49729611678397,0.04837484581560702,0.029737009642805172,-0.7265591598523304,0.23981206276438108,2.622064389969673e-09,20.800129444601744
2344,2020,0.06300209999999999,3.0962531081904857e-09,0.3508879339476151,0.20429769962635558,-0.5002444484066426,0.5261341590257291,0.3851338340073176,258.4937882999029
2344,2021,0.08443439999999999,3.2480169683597774e-09,915409309.7913322,484755000.0,-0.027593049413562106,1.8647523586325525,76.04668395702112,352.80084440998723
2344,2022,0.048860700000000014,2.5416757851317016e-09,1043092901.3816104,547363000.0,-0.36651417697415184,2.847317543090957,87.38473611928585,12.915390248682336
2344,2023,0.0618481,3.2256789245709832e-09,648844231.1537693,324487000.0,1.1484969308690998,1.6923573678047743,95.45361875637106,-40.71813403536593
2344,2024,0.04011635,2.146177164640943e-09,-417852882.7037774,-210180000.0,-0.21195160304650068,-1.1244380818898865,85.7807953443259,-164.77301093726405
2344,2025,,,-612598644.5084022,-329915000.0,-0.2818809066971983,-1.2391139269697429,178.0626780626781,56.96783709201636
2345,2015,14874232.43,2.0895618268278464,-0.0033529845968293,-0.001828185645179725,-0.3108445075052505,-0.0038492066279404635,5.55934635890347e-07,
2345,2016,24466855.5,2.9026462913542344,0.0,0.0,0.3471522353070978,0.0,5.459619991622308e-07,-100.0
2345,2017,57435934.5,5.637982203564607,-0.033510833889276455,-0.03658338375710044,-0.7827671278837686,-0.0271906618040209,6.507653223337905e-07,
2345,2018,56595374.85,4.344517273938059,-0.00033481700468603395,-0.00027705377494459805,0.06931069291501783,-0.00023797003880446924,1.664735508574751e-08,-98.88086642599278
2345,2019,88172121.2,6.283519310435801,-0.0011442297727806722,-0.0005086762636664837,-0.8708775329003839,-0.0009406879835590546,1.570265024018414e-08,325.8064516129032
2345,2020,0.436914,2.7804516520470126e-08,-0.0009530961802680211,-0.0004132639139837096,-1.227795123489717,-0.0003881943603886984,6.619385342789598,-53.78787878787878
2345,2021,0.471705,2.751546715103953e-08,0.0,0.0,0.3907189918934355,0.0,5.404188245890565,-100.0
2345,2022,0.3604,1.623558793122796e-08,0.0,0.0,-1.2407475956666476,0.0,4.725325884543761,
2345,2023,0.6228319999999998,2.836683944742887e-08,0.0,0.0,-2.2710569124427424,0.0,4.702562896778745,
2345,2024,0.456896,1.1723728245962227e-08,-2152827.064111663,-0.0021048614178845433,1.2572801487266352,-0.002335015562365533,18.63841942394668,
2345,2025,,,-19742029.690922365,-0.018763336067999358,1.668908682426636,-0.011263884956410973,11.42643764002987,791.4285714285714
2347,2015,50197260.44,0.5328163915664403,0.28542467657872095,0.0906716006151252,-0.27291665673773174,0.12972345882647324,1.5752609713481865e-07,
2347,2016,54291674.849999994,0.598956092775911,0.2105703647120285,0.06835496191432969,0.32319132672139594,0.09757641421841493,1.597522781148289e-07,-27.629404159916216
2347,2017,66217495.900000006,0.6190382446231009,0.15036480227115578,0.1002646454219097,0.6859964103024723,0.058114389430951645,1.603307425848598e-07,-29.716101167931075
2347,2018,62798204.55,0.6361139481006127,0.37306483856654693,0.22524245761879158,0.5337563922669508,0.16828835116049748,1.3987646893941473e-07,167.25596808442185
2347,2019,61630641.650000006,0.6607102340226723,0.18804570933545678,0.06203360617296033,0.8084626976673441,0.09816102874867919,1.301433863742745e-07,-44.886449135352144
2347,2020,0.04634575,4.638006057741335e-10,0.7346326160382514,0.24778494520676037,1.085805246146942,0.18311146036503423,188.41427735517846,99.83399589358264
2347,2021,0.0489584,3.9504712841944596e-10,404333536.2142422,132864000.0,0.8723492104810654,0.10720844976617142,213.47495244134436,-27.38719832109129
2347,2022,0.0454914,4.0785418165384543e-10,181937122.89615747,0.05234035388009217,0.4794887084306477,0.051365272942384965,696313454198.4733,-56.87921483622351
2347,2023,0.055378399999999994,4.848950818012216e-10,383449266.11359286,0.1097866603859582,0.32788803247689585,0.10522387188018834,215.87708066581305,109.75528869650213
2347,2024,0.056019599999999996,4.946709378095468e-10,350431995.11524963,114784000.0,0.582158206255624,0.10135793351885951,188.00700320980448,-4.484368368934788
2347,2025,,,1080252986.6479268,384300000.0,0.4459170922738993,0.30449140993127055,271.14967462039044,234.80275996654586
2356,2015,68700148.16499999,0.6242528975608019,-0.22606481675582513,-0.072651813615628,-0.1031159975055017,-0.11602083088353973,1.1368484358835184e-07,
2356,2016,77489462.16,0.6850341563813438,-0.2831306461895702,-0.08907878174167355,-0.08074512714026921,-0.1374011778991684,1.2348619904320798e-07,21.727246383621935
2356,2017,80718189.75,0.608379437022347,-3.390986289983039,-2.054342003637216,-1.2805008660858392,-1.341002513013145,0.0,1044.7366897217307
2356,2018,81435684.77,0.6072666569621148,-0.675728912639463,-0.351294568452736,0.12506970532636053,-0.2695626827214287,5.888251711417651e-09,-79.68257768770019
2356,2019,82153179.79,0.6340054306888024,-0.20632413090000148,-0.05722482965674516,-0.2521885691771317,-0.08808128426824922,6.0429358188832985e-09,-68.42670178069042
2356,2020,0.03911125,3.117007593651728e-10,-1.9633751762643286,-0.5619990499793387,0.14805352723205278,-0.4324221675961497,13.515509601181686,375.3973399688085
2356,2021,0.03803625,2.569996158274237e-10,-1145070815.8787153,-287012000.0,0.2323515038669215,-0.19392546252025508,13.232104121475052,-47.10333769512892
2356,2022,0.0322828,2.395631400346689e-10,-112327183.81862636,-25268000.0,-0.2227499080233022,-0.018750794300358132,13.536918869644484,-91.19618691901383
2356,2023,0.06472885,5.054127126118852e-10,-276589247.31182796,-64307000.0,-0.44965664978080877,-0.05021188436057879,24.185667752443,154.4997625455121
2356,2024,0.05227860000000001,2.6432462307287824e-10,20126665.210744705,4608000.0,-0.47040829605955503,0.0023298402465250076,24.682053697597738,-107.16562738115603
2356,2025,,,79610859.72850679,17594000.0,0.12013211719000179,0.0102712849276448,25.03265128428385,281.81423611111114
2357,2015,205744603.1,1.550180801406406,0.06730845227912179,0.033765094312636135,0.19889548585455122,0.08487001029482673,2.9405097003387575e-08,
2357,2016,195345958.9,1.545475946659399,0.07912819281579868,0.04057060705828706,0.47131543633846,0.10777653064699083,2.654117008440691e-08,20.938903783668607
2357,2017,200545281.0,1.7598475682537686,0.0870932254319322,0.09040488097043628,1.2810105074542246,0.13405518822291246,0.0,12.13847373520862
2357,2018,167121067.5,2.692248028048045,0.10777733119246849,0.10558329314359118,3.6196167163499138,0.29099516286087546,1.2394261380136577e-11,18.244481684166438
2357,2019,170092108.7,1.7483200542384671,0.1379584428818208,0.06721840597236883,2.043508875654192,0.23980642804160004,1.5831727732279154e-10,29.158247294267436
2357,2020,0.046469500000000004,3.798843924228214e-10,0.6578795298617318,0.33054329858933285,2.1852244832312917,0.4755865326484637,0.5503144654088051,149.3572790981762
2357,2021,0.05292,3.4837749861861936e-10,1741427392.739274,844244000.0,1.2353714942086684,0.5557740229474256,1.323784722222222,45.118201054381245
2357,2022,0.0404535,3.1834002832233543e-10,398954906.5681996,178273000.0,0.7018487345229407,0.14028806375000358,1.5708015708015708,-78.88371134411378
2357,2023,0.060528,5.037230717500287e-10,1882349653.4764137,841975000.0,2.27212743487997,0.7007041920049075,1.1262724713017112,372.29529990520155
2357,2024,0.080066,5.201698480006221e-10,3247589852.008456,1536110000.0,1.1606831401151543,0.9979743027155541,0.867231055131117,82.44128388610112
2357,2025,,,3979529204.7079535,1808895000.0,1.7935335594850605,0.8914152673024655,2.0480225988700567,17.75816836033879
2360,2015,22029771.19,8.601824398354118,-0.17794702375234112,-0.10426240528045343,0.4391544432027701,-0.6538313462639268,4.3198247330741505e-07,
2360,2016,30601558.35,11.027453483452815,0.031951541223082004,0.018270335645081504,1.9686965997533723,0.11217880573715493,4.2786304491996254e-07,-118.59062406688562
2360,2017,68603270.4,13.155597487822545,0.006215378107347678,0.007326552974882728,0.5254509364670544,0.012656385462875657,0.0,-78.79858657243817
2360,2018,54389711.7,13.860175267546888,0.03545282240599605,0.03907343617008333,1.5308197500007645,0.11551481433535533,2.657872785742143e-08,586.8181818181819
2360,2019,58683255.75,13.105353277764477,0.10638511015395424,0.06320783981162978,2.4871097644204485,0.34329296834522605,1.918728592458665e-08,239.11317008603575
2360,2020,0.238182,5.700950349873801e-08,0.3062925796420847,0.17446190279108417,3.0844903044207244,0.53109969398758,20.644370513045,44.346864428831644
2360,2021,0.262752,5.7249246396484235e-08,94357518.57727312,56506000.0,3.5449596534785597,1.231170806265885,4.037663581232046,154.65771328135563
2360,2022,0.243886,4.016038730075089e-08,0.46791208662866024,0.2807451932374234,1.0691937821103938,0.794328810433408,2.2019164141859096e-08,-14.632074469967794
2360,2023,0.2760375,5.493817110995058e-08,0.11225893650903872,0.0673548679741428,-0.3179811293116625,0.23033082615784378,7.26603047045036,-76.00854098428624
2360,2024,0.48849,8.088743864392455e-08,101624871.45004351,64232000.0,6.285620800204268,1.0635963804738195,3.1343731253749243,455.0159854834528
2360,2025,,,169560038.710638,113885000.0,4.895173518158308,1.3272737655835354,3.5476718403547665,77.30259060904223
2368,2015,5553093.807,1.1921258353112312,9.48350769462292,3.0788304004163813,-2.948964222660356,14.664875109056311,9.375068980266543e-07,
2368,2016,6212777.625,1.2128726500605385,10.894474164624274,3.542593047774397,-2.179715389333757,15.129063405465365,9.60045560518963e-07,13.446570176735563
2368,2017,5522469.0,1.1242211836420777,14.822972397431913,4.828003035301248,-0.37504107069207626,10.597052844494044,199.4011976047904,-32.828666031800104
2368,2018,7022369.515,1.3872235013164298,21.6617323680891,7.207598467340412,-3.027196209693223,15.089262009064877,9.461915753643078e-07,46.73665606900328
2368,2019,8470562.45,1.496794025308099,32.24124026886597,5.400464735692618,-3.8771812733991067,20.089706257332168,191.80040852057195,48.8396206036565
2368,2020,0.127462,2.271104629356587e-08,3122005968.599974,11.507967275194641,-2.3621184408984854,21.436086762461613,34.322429906542055,5.819400758551296
2368,2021,0.16366239999999999,2.2156143149383362e-08,4051160108.5481687,1791423000.0,-0.30903887259023666,24.25176731436041,119.10604732690622,48.90492201169512
2368,2022,0.16150350000000002,1.9044680564540495e-08,4923011281.134815,2203786000.0,-1.8602417242338132,25.987300834103554,127.84233310549101,23.018739850945312
2368,2023,0.412182,4.827695173839168e-08,5049512350.936967,2371251000.0,-0.6082669632904627,27.773354995272236,99.88007195682592,7.598968320880517
2368,2024,0.2112245,2.1431392089527373e-08,5226601247.061229,2556592000.0,3.6626079587688363,25.939853362156835,8.89121338912134,7.816169608362844
2368,2025,,,12008260869.565218,5523800000.0,1.7994595874112729,33.66486667279368,226.2443438914027,116.06106879783712
2376,2015,22426092.385,1.8349296963648154,0.010062572518848246,0.0068229747610401995,4.522797512504733,0.0185570472105027,1.426418458910807e-07,
2376,2016,26137771.245,2.115579173398476,-0.041853876885402895,-0.02753442636874967,3.8282540669488165,-0.07619648267517481,1.6069598155796425e-07,-515.0793650793651
2376,2017,30132097.215,1.9397023851979531,-0.17787941313191802,-0.22442729810122614,2.042828583184974,-0.25383033980345027,0.0,318.8548969619715
2376,2018,26126813.79,2.018014484978209,-0.11155512155122961,-0.1435135891605499,1.1818062729361838,-0.19805678503215315,3.9030912274910494e-09,-34.9699475032335
2376,2019,0.0854802,5.419719108561006e-09,0.09100015650303206,0.06132992395372069,0.90159999269595,0.06947723799384126,1.0243675306534223,-142.73457608610875
2376,2020,0.1013368,4.3199564631492544e-09,-27165623.69628702,-16279000.0,1.4932114988134664,-0.0693968738539274,14.561530133525805,-248.55813104581128
2376,2021,0.127741,4.194203153606317e-09,-1656783.1402244319,-908000.0,1.5985521674148362,-0.0029812953268524085,3.1924709355969734,-94.42226180969348
2376,2022,0.12825,4.613369425889646e-09,-3354550.146223981,-1950000.0,1.7412205151736149,-0.007014479828838059,3.802158852908007,114.75770925110132
2376,2023,0.250428,5.492298833271398e-09,66893529.26011859,38922000.0,0.25819033021342475,0.08536236171218449,13.775322283609578,-2096.0
2376,2024,0.16464699999999996,2.509282724504312e-09,395788960.4056953,202921000.0,2.0699894605157207,0.30925930004138524,8.43698175787728,421.35296233492625
2376,2025,,,661965385.0621443,284943000.0,0.2738399393662918,0.3189078321971974,6.684280052840158,40.42065631452634
2377,2015,35695174.45,1.4820039206586435,0.0,0.0,0.05620751092274523,0.0,1.7356837267258427e-07,
2377,2016,69447179.64,2.6163325243909923,15.195284277373524,8.199236082539775,0.3777165613567326,14.790945034705583,1.8251033498994978e-07,
2377,2017,59900304.580000006,2.028978426412274,16.041690938922585,16.549812541636786,0.3150726655112952,13.800414437906733,1.8316721453264928e-07,3.773421027562951
2377,2018,63533186.24,2.1354559447080104,11.361567295838599,11.286244360588341,0.28820319082896406,10.465145396148554,1.5267552333860092e-07,-23.579204130957322
2377,2019,70798949.56,2.2093419904625535,13.261814309008422,6.997903731296313,0.3713777994970552,12.61368879302449,1.5674342558709862e-07,29.822716606724285
2377,2020,0.137445,3.2798528052555157e-09,38.33828101900722,19.701575020128722,0.47388855835954524,14.18614310691368,120.60445621001546,47.072999364190316
2377,2021,0.1370285,2.478977621749246e-09,21289218358.22523,19.24766301613513,0.14192361036297438,17.66455970257732,218662909482.7586,64.24879260492702
2377,2022,0.1320215,3.2365866739703554e-09,6175810217.614645,3.6640325049205287,0.35835437446244944,8.10539767629838,130228008900.60985,-66.13971303626475
2377,2023,0.166685,3.391009346540079e-09,9549270053.234684,13.39519723145214,-1.1602588148696467,10.765395270928902,1.27591706539075,60.05371693353738
2377,2024,0.150328,2.9197376307077275e-09,10114536613.27231,5304063000.0,0.1401989922935226,10.301788314049627,0.3837719298245614,0.2330996604511748
2377,2025,,,12822387342.27919,6402218000.0,0.601344394179077,11.113369468086457,2.3039432875498456,20.704033869884285
2379,2015,35750552.04,3.8690127319396734,2.2441393851129896e-05,1.065020616243081e-05,1.0425502579698809,5.411123061275774e-05,2.3572440101226845e-07,
2379,2016,50747605.65,5.177968347907323,1.826848011474798e-05,8.05569068137539e-06,3.147679869935542,4.081349873819967e-05,2.7381318140374306e-07,-19.999999999999996
2379,2017,54029789.1,5.00201535808941,1.4354752785677344e-05,1.1458859682922925e-05,2.240056199060806,2.7773652875998787e-05,0.0,-25.0
2379,2018,75198134.0,6.29716207831938,4.006742189601801e-05,3.090005998577145e-05,2.2872245415204726,7.536684182199843e-05,1.0553107865913187e-09,200.0
2379,2019,114575535.25,6.8671023223133965,9.642034270990955e-05,3.796964348266561e-05,-0.18896954628908796,0.00014983788439935295,5.143468795768836e-10,177.77777777777777
2379,2020,0.247539,1.1208722571313261e-08,0.00011756500088322354,4.357783260531866e-05,0.630659597997636,7.244901253580736e-05,1.139978791092259,-36.0
2379,2021,0.276696,1.0109608077309989e-08,23625.14765717286,9000.0,0.49863339287261227,3.288319046744076e-05,0.5458799064205875,-43.75
2379,2022,0.126873,5.829993201948451e-09,120300.75187969927,44000.0,2.2234646462260708,0.00020218620264810623,0.3748558246828143,388.8888888888889
2379,2023,0.204744,9.065435768011025e-09,-2925.687536571094,-1000.0,4.996235354021729,-4.427693005905436e-06,0.8016627078384797,-102.27272727272727
2379,2024,0.2214,8.403992283510465e-09,47399.27653735811,19000.0,2.893789859653329,7.212098165614219e-05,0.7743600774360075,-2000.0
2379,2025,,,41532.07198892478,18000.0,2.478686547780514,6.849712810568832e-05,1.3187360039810898,-5.263157894736848
2382,2015,203174201.24,0.7383918645458039,-0.1232869920923253,-0.0307866698855085,0.2109870146752067,-0.0594764401498178,5.5483440475636154e-08,
2382,2016,227895016.6,0.8591860682650813,0.05843545153480648,0.013739124082099203,0.2086465324795534,0.02873076984355482,5.985217231726163e-08,-146.5659256724553
2382,2017,239869161.54,0.8514498007356641,0.050045232630443394,0.02198838396713,0.27389184496619196,0.02254768493177521,0.0,-16.646764732898557
2382,2018,194290158.22,0.6135139258895611,0.1219754718555674,0.04821346818010218,0.15677322138213748,0.05020017008364289,8.228519416703834e-10,150.27313801734857
2382,2019,234461483.18,0.7883748431616081,-0.031331585315933795,-0.006652883723585835,-0.25319463296255407,-0.014250913262893431,2.9931773765539e-09,-126.65936996779388
2382,2020,0.045105000000000006,1.4884641896800953e-10,0.16991073641964602,0.03749754323937224,0.4931560215258619,0.03802752929781305,37.33333333333333,-371.8960879618706
2382,2021,0.047290200000000004,1.3965004213624682e-10,1263664329.337254,279333000.0,0.6558359347805464,0.08248826441851426,34.505788067675866,142.40291578079578
2382,2022,0.034222800000000005,1.0494395926706881e-10,443233082.70676696,94320000.0,0.7104551000520144,0.02892315718781026,59.50248756218905,-66.23384992106196
2382,2023,0.1156,4.0153374637053523e-10,800705042.3917894,179438000.0,0.30303397544102206,0.06232734635055027,48.70550161812297,90.24385072094996
2382,2024,0.121302,2.906739700208986e-10,1084415156.5074134,263296000.0,0.622635663542342,0.06309318363309964,40.31040268456375,46.73369074555001
2382,2025,,,1401372081.9437826,294148000.0,0.5416716700272798,0.046058685092028054,43.99117971334069,11.717610597958195
2383,2015,20733083.03,4.125528554242136,0.003388213438439571,0.0018522880472812335,1.1273375016266851,0.006526638434975777,9.296927117669553e-10,
2383,2016,26467131.3,4.503091391697931,0.008557977250419159,0.004644802094205698,0.4417999549812192,0.014223620840462867,4.67194476371373e-07,154.8780487804878
2383,2017,34778204.9,6.079127989903721,0.00851523171975303,0.009404354897586547,0.04750984107451249,0.015032547212686072,4.928261739139768e-07,2.8708133971291794
2383,2018,25604157.24,4.7383429300042,0.007202399936769942,0.007294263820527489,0.9187931771537917,0.01482342360014879,3.8444741713099373e-07,-6.860465116279069
2383,2019,0.14928,2.20165203544412e-08,0.008922063649718837,0.00475802924778201,0.3128151103414375,0.016724768275680816,3.5014971600076955e-07,41.57303370786516
2383,2020,0.18761499999999998,2.495774085054661e-08,0.025236815075721893,0.013274027582067678,1.1231814797506607,0.022694297306202874,66.31719088034615,50.440917107583786
2383,2021,0.254345,2.502911838695748e-08,3468582.946279905,1979000.0,-0.18044740170305662,0.019474581882006275,85.00555349870417,16.002344665885104
2383,2022,0.15700350000000002,1.7664590654739774e-08,0.0,0.0,0.29986380566683185,0.0,99.00497512437812,-100.0
2383,2023,0.269966,2.0956606365881824e-08,0.0,0.0,0.5973074510972282,0.0,136.35074450484518,
2383,2024,0.229824,1.2381355044665195e-08,-10965408.09405381,-4850000.0,-0.8349753885658652,-0.02612850353602156,0.0,
2383,2025,,,-3470024.7551393826,-1612000.0,-1.2614624888545347,-0.006466837120511596,213.85799828913602,-66.76288659793815
2395,2015,140271388.2,14.385014976593688,0.03640458923502782,0.02497120806466722,0.460886108973486,0.08701478871968378,1.329185827343738e-07,
2395,2016,0.46592,4.3120960996224506e-08,0.05925989216683192,0.020094488322777423,0.5471194046730786,0.06391512633926993,50709269039.976654,-18.609310548025924
2395,2017,138973994.25,11.817909443247645,-0.006848431464100567,-0.004799152987476619,1.0257739011560674,-0.007092072534044287,1.6201385271815805e-07,-112.07645525629889
2395,2018,162796051.5,13.164572427282572,0.03700123762539702,0.02051115281302506,0.6181919395928781,0.036437961984191775,65882549107.81226,-640.2877697841727
2395,2019,0.4446,3.296806946815667e-08,-12763781.861292236,-0.01889786563714073,-2.203395637003017,-0.06386729247171241,44.93921195254138,-291.1451398135819
2395,2020,0.47678000000000004,3.730906764970168e-08,42686741.70442918,0.12369515028197246,-1.528131771013191,0.22851197481156682,2.7133479212253833,-439.04562870080105
2395,2021,0.4960995,3.15101927732148e-08,-4836952.4662338635,-3241000.0,-0.1930691987650482,-0.020585494397391886,2.5053467766575013,-111.09855489350045
2395,2022,0.40362,2.3484333333701832e-08,1299771.167048055,852000.0,0.7986837788143757,0.0049572994401451765,2.83363802559415,-126.28818265967294
2395,2023,0.4321355,2.8547149397335352e-08,-45919949.37509888,-29026000.0,0.252629114537662,-0.1917476250868202,1.9249753208292202,-3506.8075117370895
2395,2024,0.41778799999999994,2.560954835730992e-08,-136701139.8807277,-90544000.0,4.220701065891681,-0.5550161676410691,2.8316362114660336,211.94101839729896
2395,2025,,,-46768334.950783305,-33734000.0,4.851990153229582,-0.18823296761990088,2.4252445914289655,-62.74297579077576
2404,2015,10172566.18,2.9512208734744627,14702536.146006163,0.04218864889338623,0.28071592424615616,0.17995875135375225,136.71486134155012,
2404,2016,11423291.53,2.890509721788897,0.6462972636121529,0.13424107594547563,2.5239631892619405,0.506604379201513,9.495446850111877e-07,222.76317910688377
2404,2017,13984300.58,5.3687131681522064,0.9441098559131308,0.7451165435806006,0.01823572612933852,2.163371374977589,0.0,181.45946755906297
2404,2018,15018231.96,1.9370358237750258,0.77038395391485,0.4811009057205074,0.16513175264468116,0.6456686352724158,5.569083097336545e-08,-11.163954499476493
2404,2019,33352672.5,4.647294112106325,0.3487719034785039,0.12571094560706403,0.641177662337807,0.38444742875439925,3.293856083000504e-07,-44.88413903316021
2404,2020,0.160035,2.2769098562232477e-08,0.6648640304387178,0.24674537876881938,4.631260399467604,0.40521554419404704,5.839416058394161,3.225689536443044
2404,2021,0.14355799999999996,1.9020537325740906e-08,62815082.64462809,24322000.0,1.9391652310969183,0.3222512913503047,74.85784919653894,-14.602717601207827
2404,2022,0.12492,6.794642958156487e-09,116661329.06325059,43713000.0,-0.3606349760283778,0.23776355077641254,94.6651203247318,79.72617383438862
2404,2023,0.107632,5.929502973868969e-09,314954703.83275265,90392000.0,-1.4167684418136395,0.4979742389010366,182.40942819729375,106.78516688399333
2404,2024,0.180369,1.426674443536932e-08,160877225.17893192,43831000.0,3.278988576574884,0.3466924334817362,137.2387587080431,-51.51008938844146
2404,2025,,,50103242.16627423,13831000.0,2.5571878163239363,0.06728622272873241,243.9272111722387,-68.44470808332002
2408,2015,101271193.86,9.780058366762061,0.010917523390510695,0.00574582031233437,0.2397230442190174,0.057711997431932005,6.522014475254882e-09,
2408,2016,124372602.45,10.28046070990481,6.414055956459522,3.386266387658969,155.86293060978875,30.950432965557827,1.0029430088761102e-08,62556.810575635885
2408,2017,207791574.48,12.391569340797837,-0.0020045444829777073,-0.0027282573762819513,92.17957698309228,-0.0095296105514138,4.2609216809850296e-08,-100.04267739494833
2408,2018,194924147.56,11.494821458414837,0.0,0.0,5.263174034097591,0.0,5.869964590651409e-09,-100.0
2408,2019,220077807.83999997,16.779966971926136,2.1309877839990023,1.9424115344840933,0.8425597512075209,25.746244388990164,5.21670875897176e-09,
2408,2020,0.14380299999999996,9.733900478020659e-09,4.277918268506555,3.938766998970563,-1.128865218750973,22.00888487567537,7.688994184794313,-3.7102528436357862
2408,2021,0.122968,5.746450444832594e-09,11530222125.197838,10563413000.0,0.47317744436887993,49.36416737102369,10.656191213898419,224.88164565818792
2408,2022,0.08728499999999999,1.0974340650021442e-08,1149756611.4098797,1036908000.0,1.5773327970530906,13.037041432929408,11.111111111111112,-90.1839680035231
2408,2023,0.1168145,1.3420817469897097e-08,-1332108568.864962,-1187708000.0,5.981965947064664,-13.6455767696104,13.22463768115942,-214.54323816577752
2408,2024,0.049541949999999994,7.534789616695974e-09,-826009395.2548018,-694550000.0,13.672717074463117,-10.56334707914442,25.234815278647467,-41.52182186193913
2408,2025,,,18268371287.128716,14760844000.0,5.324411308736623,49.04974868757888,122.32415902140671,-2225.2384997480385
2409,2015,85752023.841,1.0276830897773905,-0.3001216219633482,-0.12834486000721249,-8.220551621136906,-0.6545581570950363,2.852429413197078e-08,
2409,2016,110197606.395,1.1998139049845642,-0.46810188148477583,-0.19665808281796732,-0.29289922731394963,-0.904867694125995,3.129399580814125e-08,52.163309696307245
2409,2017,120784276.005,1.497382363877662,-0.32417990431796867,-0.28390007618736557,-0.5449371374573636,-0.7384903250555989,2.6819971144303542e-08,-28.323111706319835
2409,2018,122227912.77,1.585453200579832,-0.29984789969699277,-0.2906573068204247,1.4316524981094676,-0.7725736791414161,2.3158518804207068e-08,-0.01510845351548884
2409,2019,82672265.409,1.3341077101163274,-0.2121250856855445,-0.099705082805581,-2.3103233466050312,-0.6495976025384242,2.9846295821677075e-08,-32.41404089636889
2409,2020,0.031073450000000002,3.8583773866325483e-10,0.7725679427197873,0.34325477031087465,0.09647480065193999,0.847401540348534,0.0,-269.53550419333044
2409,2021,0.046453,4.993118862434389e-10,2411378582.2021112,1199058000.0,1.8395450456432956,1.2888379904318028,3.775659824046921,75.69773831241619
2409,2022,0.032503800000000006,6.173792375019397e-10,337124679.5176146,177513000.0,0.8223441755056016,0.3371693173926796,3.4876847290640396,-85.19562856842622
2409,2023,0.031880099999999995,5.032709589240782e-10,79445959.21038282,36422000.0,-0.4605309488804758,0.05749710592480192,4.616511968734734,-79.48206610220096
2409,2024,0.0305488,4.4472130666610726e-10,380720360.18009007,152212000.0,9.232635778639112,0.2215861818803407,3.716043054843669,317.91225083740596
2409,2025,,,959322421.0125618,378021000.0,6.817830288849977,0.5389400553312418,1.6084443327469216,148.35164113210521
2412,2015,774968905.35,12.4544903557878,0.08063813474520176,0.06563601678837505,0.5199050347987602,0.47786180958695457,4.729620709802818e-09,
2412,2016,826168052.25,14.16275205513559,0.0755227644062645,0.0620981058163534,-0.3884536090391681,0.47048143424889527,4.317702492524748e-09,-7.699809985034223
2412,2017,806774436.0,13.250848229800246,0.06629560936908778,0.10836968083165442,0.5061777467749349,0.38348526056751264,0.0,-14.926580433594461
2412,2018,822289329.0,14.819346683786181,0.0713405090567843,0.1103651914786989,0.4933538611792525,0.4647005898043157,0.0,10.436261157081429
2412,2019,876591454.5,15.870916994349258,0.06881291941251244,0.05482388370374219,0.1260089948746722,0.46886832070898754,9.385546035235206e-10,0.43319591547055225
2412,2020,0.166988,2.8074737092716623e-09,0.20567586611739902,0.1620179396376824,-0.14665817101060294,0.6502778110803954,3.5508508642637007,49.355904976676655
2412,2021,0.170856,2.8528151362567533e-09,593108508.3467958,440561000.0,0.13111301666867142,0.7356130830900942,3.2192614635465975,13.90362579631008
2412,2022,0.17171,2.8858351125479057e-09,546021112.4644742,403455000.0,-0.1878204548382687,0.678064530506677,3.6560595802301967,-8.422443203097874
2412,2023,0.1746,2.8221941094763687e-09,349022281.5772826,248277000.0,-0.03050426531159108,0.4013092135844584,3.49313066354867,-38.46228203888909
2412,2024,0.178473,2.7333077144602e-09,776021076.6163486,544922000.0,0.43656838686189203,0.8345461253966039,4.234934740349902,119.48146626550185
2412,2025,,,787145038.1679388,567138000.0,1.2223526470555397,0.8638645161257893,5.507769145394007,4.076913760134482
2449,2015,23362117.44,5.441933574828307,0.000277376712426517,0.00015334337023401387,-0.7293300389636013,0.0014442178989378244,1.9997966202363403e-07,
2449,2016,30529688.295,5.832331331573236,-0.003455031772445805,-0.0018571576634352795,-2.367247676977626,-0.0150155887027754,2.0577549560766742e-07,-1367.741935483871
2449,2017,36385006.9,7.576076074325279,-0.00015232227162468697,-0.00015832324608812493,-1.9805235435082402,-0.000728769032063547,1.9878456435665622e-07,-95.54707379134861
2449,2018,26289019.65,4.633383255537531,-0.0063655577392778785,-0.006383101571150404,0.5711487905519871,-0.026525301789197698,7.353809034080859e-10,4200.0
2449,2019,44324509.875,6.2017137032034775,-0.0016814998505004534,-0.0008333748390520389,-1.0038142535075922,-0.005960426962453088,4.5815622890691665e-10,-71.69435215946845
