stock_id,year,revenue_million,operating_income_million,net_income_million
2609,2025,37292622.0,2680679.0,116530.0
2610,2015,35181921.0,-998184.0,-38553.0
2610,2016,35692247.0,-1143155.0,-178277.0
2610,2017,41626003.0,-1164446.0,-95733.0
2610,2018,44503981.0,-134253.0,80887.0
2610,2019,42141852.0,-498977.0,36075.0
2610,2020,29766200.0,-859251.0,-28634.0
2610,2021,47166763.0,-389378.0,16307.0
2610,2022,38939194.0,483072.0,-34925.0
2610,2023,47250259.0,-856181.0,13908.0
2610,2024,52950819.0,366872.0,-10953.0
2610,2025,54162060.0,-158364.0,228145.0
2615,2015,14929040.0,-384359.0,-13778.0
2615,2016,14890459.0,117161.0,476.0
2615,2017,15799785.0,-10723.0,-15780.0
2615,2018,18593323.0,57907.0,1652.0
2615,2019,18877282.0,439851.0,-18390.0
2615,2020,27946396.0,830940.0,3898.0
2615,2021,70644905.0,450292.0,-8408.0
2615,2022,39518611.0,117758.0,5676.0
2615,2023,25144422.0,-4025214.0,1620.0
2615,2024,41525876.0,4984745.0,-3427.0
2615,2025,33381888.0,3248627.0,16395.0
2618,2015,35093143.0,-565658.0,-58759.0
2618,2016,36417814.0,-394441.0,-51434.0
2618,2017,42130031.0,-294514.0,-84290.0
2618,2018,45095211.0,-43069.0,15673.0
2618,2019,47569626.0,-1104668.0,160590.0
2618,2020,21123761.0,-902271.0,55451.0
2618,2021,34216523.0,-487336.0,75863.0
2618,2022,39441720.0,-1022547.0,349109.0
2618,2023,54058148.0,-780068.0,148899.0
2618,2024,56559632.0,238422.0,241703.0
2618,2025,57646692.0,-88731.0,261118.0
2633,2015,31962924.0,3376527.0,16575584.0
2633,2016,10548718.0,-2204397.0,3702161.0
2633,2017,11408899.0,-2992645.0,4802007.0
2633,2018,11743688.0,-3179812.0,5169445.0
2633,2019,12199791.0,-3326657.0,5469949.0
2633,2020,11508182.0,-1970432.0,4783912.0
2633,2021,9650406.0,-1736331.0,3170254.0
2633,2022,11697076.0,-2621195.0,5060524.0
2633,2023,13165518.0,-1920211.0,5989040.0
2633,2024,13435174.0,-3724721.0,5793685.0
2633,2025,14540351.0,-3697593.0,6284643.0
2801,2015,,,2235180.0
2801,2016,,,1593280.0
2801,2017,,,1894690.0
2801,2018,,,1958910.0
2801,2019,,,2324690.0
2834,2015,,,0.0
2834,2016,,,0.0
2834,2017,,,0.0
2834,2018,,,0.0
2834,2019,,,0.0
2834,2020,,,0.0
2834,2021,,,0.0
2834,2022,,,0.0
2834,2023,,,0.0
2834,2024,,,0.0
2834,2025,,,0.0
2880,2015,9494378.0,,12.0
2880,2016,10442955.0,,11.0
2880,2017,10405983.0,,21.0
2880,2018,10725591.0,,5.0
2880,2019,10600151.0,,29.0
2880,2020,11327992.0,,30.0
2880,2021,11764228.0,,29.0
2880,2022,11824143.0,,47.0
2880,2023,14491055.0,,47.0
2880,2024,15663843.0,,64.0
2880,2025,17421791.0,,74.0
2881,2015,111703583.0,,-254053.0
2881,2016,99031395.0,,-60363.0
2881,2017,88029200.0,,-30072.0
2881,2018,81807366.0,,680272.0
2881,2019,105645246.0,,87883.0
2881,2020,106422740.0,,1030156.0
2881,2021,106596457.0,,1172033.0
2881,2022,-31137831.0,,1222626.0
2881,2023,14198311.0,,1231545.0
2881,2024,103454254.0,,-1064268.0
2881,2025,143868884.0,,69521.0
2882,2015,92686019.0,,-60438.0
2882,2016,130685127.0,,-91890.0
2882,2017,156213515.0,,-44925.0
2882,2018,114727045.0,,398016.0
2882,2019,173186510.0,,272438.0
2882,2020,155763530.0,,360692.0
2882,2021,148373555.0,,732734.0
2882,2022,34942939.0,,-375618.0
2882,2023,61731781.0,,-221989.0
2882,2024,73838785.0,,2306416.0
2882,2025,100625498.0,,244245.0
2883,2015,8985262.0,,23387.0
2883,2016,6958886.0,,-3019.0
2883,2017,49994390.0,,5323246.0
2883,2018,61644198.0,,-11158344.0
2883,2019,51953940.0,,3453907.0
2883,2020,52519691.0,,17581256.0
2883,2021,43956686.0,,4581344.0
2883,2022,-3546990.0,,-73.0
2883,2023,1906490.0,,-120.0
2883,2024,21373506.0,,1579.0
2883,2025,27454438.0,,1715.0
2884,2015,9162657.0,,11342.0
2884,2016,10574275.0,,-129422.0
2884,2017,11701434.0,,29684.0
2884,2018,12086614.0,,3300.0
2884,2019,13733189.0,,2740.0
2884,2020,13669154.0,,9743.0
2884,2021,14668537.0,,12419.0
2884,2022,14774126.0,,11037.0
2884,2023,18514087.0,,11858.0
2884,2024,17546446.0,,9288.0
2884,2025,23963596.0,,13226.0
2885,2015,20120370.0,,134878.0
2885,2016,26194685.0,,-321492.0
2885,2017,28847354.0,,1231476.0
2885,2018,25837463.0,,265797.0
2885,2019,30093018.0,,500766.0
2885,2020,32362130.0,,1545610.0
2885,2021,22974362.0,,-360866.0
2885,2022,16271338.0,,1454061.0
2885,2023,20267416.0,,408863.0
2885,2024,30703121.0,,-500975.0
2885,2025,38616674.0,,1071246.0
2886,2015,17150630.0,,-22115.0
2886,2016,13708638.0,,-10838.0
2886,2017,14432239.0,,-81.0
2886,2018,13819901.0,,-17996.0
2886,2019,15701624.0,,-2.0
2886,2020,14964266.0,,0.0
2886,2021,15065756.0,,0.0
2886,2022,13950486.0,,0.0
2886,2023,19666994.0,,0.0
2886,2024,18000753.0,,0.0
2886,2025,19814478.0,,9639317.0
2887,2015,8970538.0,,-3154.0
2887,2016,8653077.0,,1741.0
2887,2017,9840884.0,,425.0
2887,2018,8901004.0,,-64.0
2887,2019,10644612.0,,605.0
2887,2020,10540955.0,,-3121.0
2887,2021,16534177.0,,-3079.0
2887,2022,19040406.0,,695.0
2887,2023,16706492.0,,21.0
2887,2024,20438441.0,,130.0
2887,2025,60924851.0,,13661.0
2890,2015,8160297.0,,-482.0
2890,2016,7235171.0,,-3.0
2890,2017,8001268.0,,8.0
2890,2018,7024556.0,,13.0
2890,2019,8404448.0,,-1.0
2890,2020,9613196.0,,0.0
2890,2021,10555901.0,,0.0
2890,2022,10209656.0,,0.0
2890,2023,12867129.0,,0.0
2890,2024,14431009.0,,0.0
2890,2025,18940361.0,,47582.0
2891,2015,66958017.0,,4188.0
2891,2016,84077616.0,,-961.0
2891,2017,91441064.0,,-896.0
2891,2018,84971903.0,,2759.0
2891,2019,66323059.0,,-5185.0
2891,2020,34090669.0,,2916.0
2891,2021,49667271.0,,-371944.0
2891,2022,2494598.0,,1720481.0
2891,2023,29693229.0,,812814.0
2891,2024,48126575.0,,-289087.0
2891,2025,70935768.0,,877819.0
2892,2015,10701784.0,,-24187.0
2892,2016,11321540.0,,-98364.0
2892,2017,13257891.0,,4636.0
2892,2018,13694960.0,,0.0
2892,2019,15242814.0,,4019196.0
2892,2020,16160004.0,,4873513.0
2892,2021,15207185.0,,1491198.0
2892,2022,15556874.0,,6706772.0
2892,2023,15518433.0,,6435307.0
2892,2024,16738601.0,,2725907.0
2892,2025,19659754.0,,10321471.0
2912,2015,52415641.0,87844.0,275032.0
2912,2016,53903223.0,456871.0,201387.0
2912,2017,55673790.0,28396277.0,371054.0
2912,2018,61706731.0,658336.0,457143.0
2912,2019,64936903.0,489578.0,487423.0
2912,2020,66148703.0,399738.0,237920.0
2912,2021,68644703.0,464711.0,486768.0
2912,2022,75789469.0,283663.0,674099.0
2912,2023,81449846.0,771260.0,505932.0
2912,2024,86139567.0,821262.0,662889.0
2912,2025,89784563.0,993758.0,662772.0
3008,2015,15440440.0,-64269.0,0.0
3008,2016,15722360.0,363720.0,0.0
3008,2017,16088416.0,148666.0,0.0
3008,2018,12444956.0,635461.0,0.0
3008,2019,18357290.0,-861233.0,0.0
3008,2020,15292730.0,181913.0,0.0
3008,2021,13051859.0,287705.0,0.0
3008,2022,14390119.0,-1616617.0,0.0
3008,2023,17883054.0,-1778173.0,9455822.0
3008,2024,18209987.0,2708355.0,308106.0
3008,2025,17218640.0,1906917.0,88773.0
3017,2015,6727658.0,-112869.0,3375.0
3017,2016,7192214.0,-6675.0,46062.0
3017,2017,7551257.0,77440.0,20093.0
3017,2018,7945034.0,98842.0,-14210.0
3017,2019,10221363.0,-26329.0,12975.0
3017,2020,10525967.0,-261145.0,86419.0
3017,2021,12212542.0,-266785.0,92316.0
3017,2022,14777016.0,5964.0,98502.0
3017,2023,16720109.0,74761.0,104088.0
3017,2024,20904070.0,306298.0,327633.0
3017,2025,47775002.0,37851.0,832633.0
3034,2015,12631912.0,68915.0,0.0
3034,2016,11219419.0,124627.0,0.0
3034,2017,11950854.0,-24064.0,0.0
3034,2018,15346372.0,103112.0,0.0
3034,2019,16525710.0,-210339.0,0.0
3034,2020,22452842.0,-198751.0,0.0
3034,2021,36542106.0,141577.0,0.0
3034,2022,22420161.0,-225332.0,0.0
3034,2023,27153825.0,23747.0,0.0
3034,2024,25262519.0,775356.0,0.0
3034,2025,22817209.0,554065.0,8712827.0
3036,2015,27575552.0,6077.0,167.0
3036,2016,45452039.0,-177300.0,55.0
3036,2017,59844407.0,-224112.0,73.0
3036,2018,85762524.0,-515207.0,62.0
3036,2019,96774216.0,-429098.0,38.0
3036,2020,109090311.0,12595.0,55.0
3036,2021,129048680.0,-205184.0,-26755.0
3036,2022,157464539.0,-1060151.0,-35623.0
3036,2023,189696007.0,-656522.0,-117921.0
3036,2024,261877604.0,-912911.0,99165.0
3036,2025,342086747.0,-842629.0,32536.0
3037,2015,17587497.0,147428.0,-112222.0
3037,2016,16455042.0,728517.0,2402.0
3037,2017,18863761.0,683825.0,229560.0
3037,2018,20480198.0,-193657.0,30807.0
3037,2019,22572453.0,76367.0,131236.0
3037,2020,22576763.0,1367587.0,244966.0
3037,2021,30564295.0,687717.0,267479.0
3037,2022,36689686.0,-231626.0,672433.0
3037,2023,25689382.0,2182996.0,104967.0
3037,2024,29380912.0,-360388.0,-84305.0
3037,2025,34690886.0,1784802.0,812503.0
3044,2015,11212350.0,95940.0,0.0
3044,2016,11286082.0,256386.0,2284287.0
3044,2017,12596127.0,33678.0,-25.0
3044,2018,13112218.0,292032.0,32.0
3044,2019,13998445.0,305068.0,-45.0
3044,2020,15108939.0,315014.0,-72.0
3044,2021,16685846.0,183272.0,-14.0
3044,2022,14662592.0,371116.0,-59.0
3044,2023,14951409.0,373616.0,-97.0
3044,2024,17044752.0,301747.0,65.0
3044,2025,18978618.0,245856.0,110.0
3045,2015,30533881.0,-198329.0,99438.0
3045,2016,30558050.0,-344385.0,149151.0
3045,2017,31763448.0,-1121169.0,207168.0
3045,2018,31565928.0,-103432.0,233628.0
3045,2019,34107774.0,-347261.0,237707.0
3045,2020,38423689.0,-406331.0,352960.0
3045,2021,44986107.0,-182581.0,498362.0
3045,2022,50601189.0,-469049.0,570453.0
3045,2023,53599116.0,455801.0,658740.0
3045,2024,56151861.0,-496689.0,615892.0
3045,2025,56786409.0,-422615.0,560473.0
3189,2015,6294612.0,-2891.0,-99617.0
3189,2016,5687592.0,-12727.0,-62782.0
3189,2017,6292994.0,98456.0,-22926.0
3189,2018,6258865.0,36773.0,44987.0
3189,2019,6236197.0,-17980.0,63662.0
3189,2020,7548022.0,-146122.0,155707.0
3189,2021,9953739.0,-13738.0,171226.0
3189,2022,8614195.0,-142917.0,289378.0
3189,2023,7489463.0,100224.0,387642.0
3189,2024,8042993.0,105077.0,288263.0
3189,2025,10811438.0,134700.0,293758.0
3231,2015,174079810.0,-835747.0,-59544.0
3231,2016,210047251.0,190042.0,18847.0
3231,2017,261602688.0,379244.0,163299.0
3231,2018,255489114.0,-473753.0,559447.0
3231,2019,250211568.0,-86948.0,863225.0
3231,2020,232539402.0,481479.0,1291784.0
3231,2021,263452680.0,3212075.0,1299871.0
3231,2022,263854297.0,-2492967.0,1900510.0
3231,2023,230539572.0,-3412519.0,1035487.0
3231,2024,297181761.0,796488.0,4863808.0
3231,2025,720940833.0,-4204697.0,9869375.0
3324,2015,1321960.0,13959.0,281.0
3324,2016,1727943.0,59487.0,-23.0
3324,2017,1911443.0,-14434.0,370.0
3324,2018,2136478.0,45097.0,-411.0
3324,2019,2787236.0,-39463.0,1112.0
3324,2020,3622854.0,-94500.0,2640.0
3324,2021,4127380.0,4216.0,7811.0
3324,2022,3427773.0,-59874.0,-3667.0
3324,2023,3344357.0,-67242.0,-5010.0
3324,2024,4125150.0,221073.0,-4356.0
3324,2025,7597389.0,126252.0,60216.0
3443,2015,1991904.0,11765.0,0.0
3443,2016,2763902.0,10300.0,604510.0
3443,2017,3638986.0,-1176.0,0.0
3443,2018,3551979.0,30370.0,984846.0
3443,2019,3296931.0,-3177.0,1081289.0
3443,2020,3944254.0,-10699.0,1658040.0
3443,2021,4910035.0,6494.0,1615317.0
3443,2022,8082882.0,87881.0,2699919.0
3443,2023,6314796.0,11133.0,1799234.0
3443,2024,6022643.0,103796.0,1999492.0
3443,2025,12399649.0,99293.0,2361222.0
3481,2015,81463607.0,-3727621.0,0.0
3481,2016,89382367.0,-1134795.0,0.0
3481,2017,79132002.0,54980.0,11183410.0
3481,2018,72243365.0,501259.0,4467505.0
3481,2019,65577916.0,459592.0,127.0
3481,2020,78067857.0,133373.0,-1629.0
3481,2021,79916576.0,1466224.0,12414.0
3481,2022,47912896.0,837846.0,8500.0
3481,2023,53404223.0,230198.0,-3601.0
3481,2024,53684012.0,14051535.0,76300.0
3481,2025,56742277.0,55755.0,87782.0
3533,2015,2259749.0,60277.0,0.0
3533,2016,2441565.0,88698.0,-27887.0
3533,2017,2990038.0,-22969.0,19041.0
3533,2018,3608573.0,41102.0,35398.0
3533,2019,4071614.0,-80573.0,16584.0
3533,2020,4789777.0,-70869.0,36553.0
3533,2021,6055895.0,38832.0,31304.0
3533,2022,7032509.0,-206471.0,35057.0
3533,2023,6571160.0,-329741.0,141633.0
3533,2024,8300136.0,751718.0,8872.0
3533,2025,9259886.0,447399.0,68281.0
3653,2015,811085.0,14934.0,147567.0
3653,2016,866734.0,67381.0,193541.0
3653,2017,922429.0,-19681.0,196009.0
3653,2018,1221604.0,9768.0,326884.0
3653,2019,1526962.0,-56011.0,515000.0
3653,2020,1713037.0,-54084.0,11784.0
3653,2021,2455691.0,-31601.0,16866.0
3653,2022,3422565.0,-88580.0,-4185.0
3653,2023,3122719.0,-159935.0,-37096.0
3653,2024,4419700.0,104202.0,31744.0
3653,2025,5272368.0,168351.0,19611.0
3661,2015,894889.0,6569.0,278733.0
3661,2016,1019274.0,11289.0,192141.0
3661,2017,724992.0,5391.0,357568.0
3661,2018,794315.0,23863.0,104500.0
3661,2019,1439624.0,29347.0,468874.0
3661,2020,1916588.0,62684.0,600138.0
3661,2021,2485086.0,27028.0,844123.0
3661,2022,4582131.0,54823.0,-1121.0
3661,2023,9226676.0,165542.0,713.0
3661,2024,13071273.0,291726.0,4369.0
3661,2025,4727380.0,521613.0,3399.0
3665,2015,2318691.0,17255.0,608817.0
3665,2016,2510787.0,140944.0,812117.0
3665,2017,5115639.0,-7822.0,1148004.0
3665,2018,5728035.0,49736.0,2760.0
3665,2019,5853098.0,-165723.0,-10618.0
3665,2020,6266652.0,-77257.0,-1569.0
3665,2021,7998723.0,-24487.0,-3707.0
3665,2022,13600543.0,-207642.0,-2403.0
3665,2023,12195595.0,-117632.0,-1552.0
3665,2024,14411637.0,103633.0,376.0
3665,2025,19779964.0,-229734.0,-86.0
3702,2015,142600702.0,-468830.0,-10706.0
3702,2016,139367978.0,-443204.0,16948.0
3702,2017,138460505.0,-673753.0,6312.0
3702,2018,131820996.0,-602536.0,8266.0
3702,2019,145772581.0,-396903.0,8701.0
3702,2020,159043656.0,-27182.0,21483.0
3702,2021,199342164.0,63314.0,37660.0
3702,2022,176488443.0,-1469841.0,-7607.0
3702,2023,183090256.0,893727.0,11099.0
3702,2024,231606564.0,-1876531.0,77465.0
3702,2025,255356391.0,-1521222.0,224956.0
3706,2015,9837481.0,460680.0,0.0
3706,2016,14937045.0,1127726.0,0.0
3706,2017,11008764.0,609188.0,1352580.0
3706,2018,7204129.0,589262.0,1247618.0
3706,2019,10319493.0,767724.0,-17192.0
3706,2020,10026366.0,1038706.0,-709.0
3706,2021,9432115.0,571723.0,1190.0
3706,2022,12627676.0,315718.0,-291.0
3706,2023,7852477.0,139510.0,-155.0
3706,2024,23448399.0,609031.0,4704.0
3706,2025,30525826.0,589347.0,114529.0
3711,2018,114028355.0,-1338716.0,493825.0
3711,2019,116022521.0,-123399.0,146041.0
3711,2020,148877383.0,1358136.0,832752.0
3711,2021,172936186.0,17720464.0,944763.0
3711,2022,177417239.0,437991.0,736148.0
3711,2023,160581201.0,552593.0,-30924.0
3711,2024,162263561.0,301919.0,500550.0
3711,2025,177915237.0,569727.0,857132.0
4904,2015,25888645.0,-464776.0,7735.0
4904,2016,24139027.0,-364487.0,-8011.0
4904,2017,24788459.0,-204606.0,-18428.0
4904,2018,22289106.0,-173876.0,21973.0
4904,2019,21213914.0,-301258.0,10118.0
4904,2020,22807317.0,-237511.0,39177.0
4904,2021,24282590.0,-207891.0,36746.0
4904,2022,24368822.0,-143882.0,34224.0
4904,2023,26466395.0,-107964.0,35454.0
4904,2024,29167287.0,120047.0,6317.0
4904,2025,32684371.0,-32280.0,61005.0
4938,2015,411983973.0,-1282743.0,1232677.0
4938,2016,360484145.0,-32987.0,683808.0
4938,2017,377561000.0,849214.0,195423.0
4938,2018,465847855.0,1350846.0,447358.0
4938,2019,418012448.0,3542290.0,-178372.0
4938,2020,457375710.0,803530.0,1026326.0
4938,2021,452022038.0,3593387.0,1465608.0
4938,2022,357250049.0,1786438.0,995064.0
4938,2023,342169480.0,3443264.0,544835.0
4938,2024,327003835.0,3052874.0,650905.0
4938,2025,319527992.0,4421657.0,1361061.0
4958,2015,26856462.0,450639.0,5186233.0
4958,2016,29387032.0,602325.0,4372997.0
4958,2017,44556916.0,-54726.0,927741.0
4958,2018,39142015.0,-192898.0,1715672.0
4958,2019,41972542.0,-980894.0,1229989.0
4958,2020,55199125.0,-771086.0,2290645.0
4958,2021,56442315.0,-320825.0,2039390.0
4958,2022,52902226.0,-973314.0,1635261.0
4958,2023,54396328.0,-409428.0,426758.0
4958,2024,56133258.0,2206157.0,2326571.0
4958,2025,56870104.0,-248071.0,3909436.0
5269,2015,438719.0,-4264.0,222091.0
5269,2016,639030.0,14435.0,298945.0
5269,2017,648290.0,-10182.0,294916.0
5269,2018,1160969.0,16340.0,544017.0
5269,2019,1000632.0,-27091.0,499220.0
5269,2020,1999872.0,198825.0,1024622.0
5269,2021,1171815.0,439640.0,643072.0
5269,2022,1007849.0,180099.0,463730.0
5269,2023,1710892.0,140465.0,1066272.0
5269,2024,1899713.0,770904.0,1002782.0
5269,2025,3520314.0,860979.0,1804552.0
5274,2015,258293.0,-561.0,143194.0
5274,2016,374374.0,28529.0,221376.0
5274,2017,495363.0,-266.0,284648.0
5274,2018,484050.0,10338.0,299768.0
5274,2019,722958.0,-27740.0,452198.0
5274,2020,697323.0,-21167.0,449787.0
5274,2021,1031347.0,1177.0,682380.0
5274,2022,1326707.0,-48281.0,859687.0
5274,2023,984247.0,-49367.0,633213.0
5274,2024,2103713.0,153615.0,1376853.0
5274,2025,2443126.0,239497.0,1672352.0
5483,2015,6998915.0,-153698.0,84232.0
5483,2016,9775294.0,190112.0,-505121.0
5483,2017,16007336.0,-442031.0,1079997.0
5483,2018,17764772.0,34619.0,1987235.0
5483,2019,15242596.0,-167098.0,955430.0
5483,2020,15702607.0,966284.0,2219644.0
5483,2021,18084311.0,-1025925.0,819073.0
5483,2022,21205121.0,2427103.0,3311035.0
5483,2023,21142713.0,1090538.0,822244.0
5483,2024,19965785.0,-2630608.0,-770730.0
5483,2025,19482506.0,651017.0,2903133.0
5871,2015,9918999.0,89472.0,143263.0
5871,2016,10034577.0,76061.0,72983.0
5871,2017,11642001.0,50163.0,161756.0
5871,2018,13494057.0,85530.0,194213.0
5871,2019,16377895.0,156650.0,341785.0
5871,2020,15878038.0,377707.0,301523.0
5871,2021,19390551.0,111109.0,302208.0
5871,2022,23206655.0,772638.0,442531.0
5871,2023,25063627.0,451757.0,76151.0
5871,2024,25314948.0,472491.0,-21204.0
5871,2025,24148480.0,143916.0,805507.0
5871,2026,23998243.0,1049327.0,307459.0
5876,2015,,,3143596.0
5876,2016,,,2825891.0
5876,2017,,,-1088601.0
5876,2018,,,1028234.0
5876,2019,,,211890.0
5876,2020,,,-125093.0
5876,2021,,,46522.0
5876,2022,,,-39050.0
5876,2023,,,-2811801.0
5876,2024,,,2751708.0
5876,2025,,,3661805.0
5880,2015,9043286.0,,184935.0
5880,2016,10400089.0,,-318837.0
5880,2017,11969508.0,,145271.0
5880,2018,11898332.0,,-197898.0
5880,2019,12825778.0,,213283.0
5880,2020,13641905.0,,438433.0
5880,2021,12856528.0,,-86293.0
5880,2022,13970858.0,,327106.0
5880,2023,15337076.0,,386060.0
5880,2024,14981720.0,,-174702.0
5880,2025,19184869.0,,-19380.0
6139,2015,6136124.0,56937.0,-25822.0
6139,2016,5161095.0,-1512.0,-49573.0
6139,2017,5353098.0,27355.0,56380.0
6139,2018,4477495.0,59599.0,48387.0
6139,2019,5267378.0,19260.0,9989.0
6139,2020,4532412.0,70406.0,-20549.0
6139,2021,8503759.0,21436.0,45605.0
6139,2022,10968544.0,116311.0,57448.0
6139,2023,24086497.0,86430.0,120041.0
6139,2024,10718607.0,269795.0,259999.0
6139,2025,25861156.0,1221084.0,1283811.0
6239,2015,12093079.0,28830.0,233706.0
6239,2016,13650090.0,-136170.0,298929.0
6239,2017,16715930.0,-208518.0,298422.0
6239,2018,16639699.0,-235904.0,178845.0
6239,2019,19308009.0,-248397.0,-3328.0
6239,2020,19023144.0,-178841.0,368128.0
6239,2021,22423005.0,92017.0,673260.0
6239,2022,18402628.0,-162351.0,269748.0
6239,2023,19033852.0,2896981.0,397680.0
6239,2024,17097429.0,335348.0,317668.0
6239,2025,21407035.0,353992.0,433989.0
6415,2015,1354330.0,11375.0,0.0
6415,2016,2129956.0,7344.0,0.0
6415,2017,2301699.0,7762.0,1078427.0
6415,2018,2272330.0,-33717.0,1087680.0
6415,2019,3321920.0,-261591.0,1661442.0
6415,2020,4078379.0,261004.0,-13743.0
6415,2021,6154043.0,-402912.0,-12776.0
6415,2022,4698317.0,209256.0,-64421.0
6415,2023,4283604.0,125535.0,-20521.0
6415,2024,5108168.0,12914.0,-97791.0
6415,2025,5391605.0,102367.0,27845.0
6446,2015,6210.0,5572.0,0.0
6446,2016,1627.0,4218.0,0.0
6446,2017,1483.0,4482.0,0.0
6446,2018,23961.0,-659.0,0.0
6446,2019,199296.0,168.0,0.0
6446,2020,292245.0,-169491.0,141730.0
6446,2021,380004.0,65123.0,214719.0
6446,2022,841733.0,-37720.0,742227.0
6446,2023,1646855.0,-82621.0,1395345.0
6446,2024,3061534.0,310635.0,2705815.0
6446,2025,4881238.0,451257.0,4337563.0
6488,2015,3518753.0,25424.0,881130.0
6488,2016,6610719.0,254097.0,253.0
6488,2017,12447734.0,-223172.0,1089.0
6488,2018,15623944.0,166908.0,2280.0
6488,2019,13506164.0,26719.0,371.0
6488,2020,14136993.0,1023132.0,0.0
6488,2021,15752445.0,-1192254.0,0.0
6488,2022,18387772.0,2407436.0,7857464.0
6488,2023,16763269.0,1776574.0,-1297.0
6488,2024,16343334.0,-2787785.0,-3882.0
6488,2025,14502073.0,527978.0,-123.0
6505,2015,150296287.0,933781.0,26.0
6505,2016,152286512.0,1538335.0,1247.0
6505,2017,167246243.0,2927548.0,-17026.0
6505,2018,192026662.0,915121.0,12015.0
6505,2019,150770977.0,-175778.0,-123697.0
6505,2020,103869246.0,776825.0,-89108.0
6505,2021,180784668.0,579546.0,-28105.0
6505,2022,194146672.0,416788.0,-156423.0
6505,2023,175878253.0,617584.0,-234744.0
6505,2024,148820054.0,1619643.0,212568.0
6505,2025,143815065.0,1455164.0,145781.0
6515,2018,1686168.0,12317.0,685937.0
6515,2019,1496502.0,5148.0,640292.0
6515,2020,622337.0,-1185.0,270906.0
6515,2021,944477.0,5505.0,458738.0
6515,2022,1709161.0,-21332.0,833027.0
6515,2023,673009.0,-23928.0,287524.0
6515,2024,1539037.0,26971.0,734953.0
6515,2025,2233654.0,96851.0,931454.0
6669,2015,10803428.0,40927.0,1139083.0
6669,2016,31740540.0,-45929.0,1712360.0
6669,2017,54077695.0,-114660.0,2700059.0
6669,2018,46624287.0,-57622.0,2534512.0
6669,2019,49554379.0,-345888.0,3624853.0
6669,2020,52514008.0,-49617.0,4533312.0
6669,2021,56878957.0,-109840.0,4560927.0
6669,2022,87439399.0,-505471.0,7356739.0
6669,2023,58549705.0,-188279.0,6460210.0
6669,2024,115613620.0,651094.0,10873820.0
6669,2025,292440481.0,991739.0,21129466.0
6770,2019,35897121.0,-516106.0,0.0
6770,2020,23457186.0,-630801.0,5583469.0
6770,2021,19757801.0,-155683.0,9571575.0
6770,2022,14362212.0,-401834.0,5004370.0
6770,2023,11161466.0,-431150.0,341435.0
6770,2024,11131666.0,413118.0,-1237768.0
6770,2025,12495242.0,127067.0,794329.0
6789,2019,3395724.0,24680.0,1147342.0
6789,2020,3534612.0,-2391.0,1462631.0
6789,2021,2382157.0,-937.0,897409.0
6789,2022,1916435.0,5609.0,538097.0
6789,2023,1879873.0,6798.0,217495.0
6789,2024,2688548.0,27736.0,910221.0
6789,2025,2288804.0,35049.0,608915.0
6805,2018,691615.0,38486.0,180708.0
6805,2019,865259.0,18787.0,173790.0
6805,2020,1055106.0,-8648.0,322221.0
6805,2021,2385794.0,-66527.0,562571.0
6805,2022,2303299.0,19102.0,569489.0
6805,2023,1778346.0,-54179.0,435727.0
6805,2024,2769777.0,132230.0,531744.0
6805,2025,3976151.0,29846.0,1154910.0
7769,2023,9489437.0,120680.0,0.0
7769,2024,8541796.0,176746.0,4655899.0
7769,2025,9275589.0,565214.0,4852450.0
